Variable:,pr
,Thailand,"Ang Thong",Bangkok,Buriram,Chachoengsao,Chainat,Chaiyaphum,Chanthaburi,"Chiang Mai","Chiang Rai",Chonburi,Chumphon,Kalasin,"Kampaeng Phet",Kanchanaburi,"Khon Kaen",Krabi,Lampang,Lamphun,Loei,Lopburi,"Mae Hong Son","Maha Sarakham",Mukdahan,"Nakhon Nayok","Nakhon Pathom","Nakhon Phanom","Nakhon Ratchasima","Nakhon Sawan","Nakhon Si Thammarat",Nan,Narathiwat,"Nong Khai",Nonthaburi,"Pathum Thani",Pattani,Phangnga,Phatthalung,Phayao,Phetchabun,Phetchaburi,Phichit,Phitsanulok,"Phra Nakhon Si Ayudhya",Phrae,Phuket,"Prachuap Khilikhan",Ranong,Ratchaburi,Rayong,"Roi Et","Sakon Nakhon","Samut Prakarn","Samut Sakhon","Samut Songkham",Saraburi,Satun,"Si Saket",Singburi,Songkhla,Sukhothai,Suphanburi,"Surat Thani",Surin,Tak,Trad,Trang,"Uthai Thani",Uttaradit,Yala,Yasothon,"Amnat Charoen","Nong Bua Lamphu",Phachinburi,"Sa Kaeo","Ubon Ratchathani","Udon Thani"
1934,1615.18,1050.75,1197.79,1379.39,1594.73,1134.48,1215.51,2035.55,1302.99,1648.13,1462.94,2473.27,1607.08,1249.49,2038.87,1332.37,2584.69,1145.76,1145.75,1261.47,1243.81,1375.86,1453.66,1809.91,1540.04,1014.35,2197.38,1316.35,1192.49,2392.33,1372.17,2707.21,1893.61,1048.70,1271.44,2253.18,2946.49,2393.38,1388.39,1165.44,1546.42,1205.80,1256.94,1190.49,1201.36,2699.89,1414.76,3210.65,1475.63,1423.86,1633.92,1832.68,1264.09,1154.35,1358.81,1333.25,2529.28,1734.19,1064.56,2272.33,1299.03,1154.89,2536.27,1519.18,1331.29,2550.60,2523.60,1337.68,1308.99,2711.81,1718.25,1819.77,1421.99,1593.85,1534.12,2028.31,1641.74
1935,1718.59,1412.66,1660.42,1464.27,2054.82,1426.05,1362.75,2436.10,1219.95,1510.73,1954.20,2899.13,1447.37,1436.67,2518.43,1404.64,2559.65,1106.52,1096.19,1423.49,1461.55,1270.03,1379.87,1545.83,2040.76,1437.31,1844.51,1502.94,1381.18,2681.81,1382.57,2869.71,1766.87,1473.43,1709.69,2240.09,3105.29,2464.62,1342.70,1303.38,2127.30,1333.38,1393.24,1606.89,1193.24,2929.77,1966.23,3490.77,2007.54,1868.61,1469.26,1626.88,1742.79,1595.09,1879.77,1668.52,2442.16,1622.51,1401.19,2255.20,1363.00,1547.40,2719.42,1516.32,1380.25,2965.96,2457.24,1620.77,1388.95,2721.06,1497.77,1575.09,1504.07,2012.78,1829.34,1787.97,1599.77
1936,1384.50,977.83,1100.53,1026.18,1395.42,1064.87,958.42,1909.62,1029.72,1216.11,1323.50,2301.65,1279.15,1098.52,2165.10,1044.20,2291.18,895.11,928.60,1022.09,1006.65,1144.85,1140.83,1411.80,1350.03,953.60,1713.81,994.04,1029.19,2289.11,1054.47,3039.12,1538.25,981.13,1166.86,2202.26,2589.47,2226.63,1025.23,947.31,1523.32,986.50,1014.39,1095.06,929.05,2318.81,1392.39,2937.91,1450.97,1338.44,1283.25,1448.47,1155.60,1095.69,1301.30,1145.50,2205.92,1335.68,982.31,2107.50,1051.10,1108.01,2332.75,1148.54,1242.43,2499.72,2221.24,1329.03,1040.72,2655.72,1335.35,1403.32,1144.01,1314.91,1269.88,1567.13,1316.37
1937,1508.19,982.82,1091.69,1091.14,1392.33,1087.77,1061.69,1930.33,1432.22,1579.11,1331.12,2631.76,1312.03,1278.39,2015.59,1145.99,2430.68,1240.72,1323.32,1218.20,1072.38,1536.98,1154.97,1427.62,1323.23,958.95,1804.45,1080.72,1112.18,2315.77,1287.12,2881.95,1694.09,975.41,1160.09,2198.47,2998.06,2172.80,1309.02,1059.62,1467.40,1134.12,1247.58,1100.94,1199.06,2723.13,1539.42,3235.94,1370.62,1413.01,1278.87,1564.45,1145.89,1057.31,1238.28,1165.62,2268.38,1321.63,991.12,2128.87,1338.53,1107.70,2534.83,1174.79,1512.13,2511.08,2263.19,1362.45,1298.33,2623.84,1340.96,1406.99,1253.39,1346.25,1288.39,1530.66,1437.95
1938,1743.50,1408.24,1643.15,1347.00,2008.41,1535.56,1241.35,2562.22,1439.33,1714.09,1908.55,2609.02,1419.35,1508.69,2906.26,1327.67,2636.56,1287.59,1305.07,1373.94,1415.23,1527.61,1362.79,1538.82,1948.68,1363.14,1840.80,1375.60,1469.72,2574.80,1478.69,2576.12,1732.72,1406.76,1707.31,2167.37,3096.65,2423.99,1466.76,1257.71,2065.75,1352.63,1421.54,1589.59,1320.38,2878.23,1824.24,3293.01,1947.88,1790.76,1441.35,1603.70,1746.57,1524.53,1771.25,1621.78,2420.83,1555.35,1417.42,2232.73,1464.05,1587.70,2649.73,1427.60,1656.59,3234.68,2502.58,1869.42,1457.16,2456.65,1464.12,1518.08,1412.13,1911.75,1798.62,1701.47,1563.92
1939,1493.23,1006.82,1105.48,1066.41,1465.72,1157.97,1033.38,2016.02,1367.18,1591.25,1416.37,2452.54,1217.56,1378.43,2073.75,1091.22,2416.98,1191.08,1231.38,1153.85,1167.79,1482.97,1106.18,1366.91,1402.34,957.25,1616.77,1093.27,1239.14,2363.49,1268.56,2534.48,1487.09,990.09,1119.76,2096.81,2794.80,2277.78,1292.60,1093.77,1543.23,1268.50,1291.79,1056.41,1177.94,2600.16,1505.53,3042.77,1399.08,1478.72,1232.51,1368.31,1155.57,1097.24,1345.18,1198.14,2359.44,1318.86,1029.07,2138.34,1354.19,1118.59,2423.68,1162.51,1501.44,2680.24,2348.57,1447.00,1294.51,2565.62,1289.24,1382.80,1202.06,1444.84,1345.66,1551.47,1320.87
1940,1315.72,948.48,1090.76,971.68,1370.60,1047.19,960.79,1843.83,1074.00,1250.26,1315.77,2155.45,1219.89,1093.66,2023.51,997.46,1912.99,898.11,942.29,1046.84,1027.20,1180.42,1018.53,1375.50,1343.53,921.78,1710.51,984.01,1052.95,1790.99,1079.33,2309.54,1469.75,960.87,1113.92,1798.82,2275.11,1804.99,1061.70,985.74,1517.53,1051.58,1066.64,1037.45,936.00,1965.44,1309.58,2836.44,1428.10,1344.09,1186.64,1437.67,1145.60,1087.81,1303.05,1124.19,1851.50,1269.08,961.70,1743.19,1040.19,1045.83,2016.97,1083.21,1192.76,2449.40,1835.65,1271.34,1061.20,2188.88,1298.06,1382.48,1058.30,1327.35,1210.22,1516.39,1245.95
1941,1480.17,917.16,1041.69,1168.90,1496.08,956.79,968.95,2192.14,1238.11,1493.26,1382.90,2646.41,1387.57,1162.39,1864.85,1102.25,2493.89,1094.21,1111.39,1157.95,991.79,1305.62,1187.00,1514.06,1334.53,870.96,1933.50,1092.10,978.28,2531.13,1351.22,2715.59,1715.72,901.57,1052.13,2096.47,2978.31,2297.43,1309.75,986.02,1333.76,1069.10,1114.52,992.98,1116.85,2628.76,1470.91,3250.19,1215.72,1562.39,1323.40,1655.75,1101.91,978.90,1146.88,1139.15,2236.86,1412.19,916.52,2126.24,1227.02,1025.39,2624.19,1245.13,1332.70,2977.99,2310.51,1205.59,1172.62,2502.04,1407.13,1493.36,1182.68,1430.44,1471.55,1673.75,1434.31
1942,1827.72,1265.49,1537.94,1380.21,1986.92,1467.92,1530.15,2540.24,1542.68,1887.70,1853.89,2750.09,1470.86,1608.42,2435.91,1526.46,2629.24,1401.73,1389.96,1700.90,1446.21,1611.71,1418.68,1567.71,1969.08,1287.24,1909.36,1429.24,1535.92,2802.66,1725.40,3202.26,1881.07,1342.36,1583.08,2602.61,3020.18,2697.49,1694.15,1559.89,1988.87,1607.51,1715.15,1455.96,1539.52,2786.75,1847.37,3395.44,1857.04,1822.31,1465.85,1715.09,1617.13,1482.29,1770.77,1579.23,2578.32,1570.77,1301.10,2540.42,1577.76,1413.95,2717.72,1437.05,1655.05,3333.36,2555.18,1727.34,1744.02,2953.49,1493.10,1574.75,1668.02,1896.69,1790.50,1716.94,1718.74
1943,1519.82,1167.60,1341.09,1089.94,1702.66,1254.31,1175.03,2165.72,1226.44,1517.83,1621.25,2639.47,1204.48,1286.84,2284.28,1167.67,2458.34,1072.38,1069.12,1329.46,1237.79,1287.34,1083.58,1323.41,1640.39,1150.83,1708.54,1141.95,1232.07,2172.15,1343.41,2340.31,1636.20,1183.79,1372.49,1844.42,3060.21,2086.01,1345.33,1187.32,1775.15,1207.95,1286.09,1284.51,1132.71,2780.58,1650.95,3373.17,1657.47,1641.06,1177.09,1486.77,1408.73,1291.27,1540.12,1353.09,2264.35,1333.80,1174.49,1953.77,1216.75,1292.59,2519.19,1197.87,1332.14,2680.32,2248.40,1504.36,1292.13,2259.84,1235.26,1320.57,1335.10,1636.18,1475.42,1486.07,1437.72
1944,1540.62,1181.31,1467.64,1155.34,1865.40,1273.65,1048.83,2407.20,1178.11,1336.39,1767.26,2899.18,1184.41,1304.65,2515.64,1060.83,2486.00,1046.15,1085.58,1135.23,1175.30,1263.68,1105.60,1263.19,1816.51,1305.30,1623.07,1179.41,1227.74,2321.71,1221.52,2511.14,1533.18,1338.94,1533.09,2049.84,3051.31,2227.59,1184.62,1082.50,2025.82,1171.44,1165.14,1428.95,1089.61,2694.59,1925.73,3650.34,1872.34,1757.04,1162.04,1426.86,1525.25,1483.41,1765.69,1440.65,2306.20,1348.31,1176.70,2065.33,1191.71,1386.05,2669.49,1227.17,1421.30,3067.85,2340.67,1554.44,1195.03,2390.53,1177.48,1261.52,1154.79,1781.25,1608.51,1467.14,1312.35
1945,1616.34,1163.13,1288.90,1298.78,1881.30,1145.96,1214.08,2588.31,1109.38,1421.02,1665.64,2846.86,1426.43,1180.00,2069.17,1306.74,2813.72,985.20,987.47,1284.65,1286.73,1196.00,1329.71,1589.63,1777.38,1024.72,1977.13,1294.74,1153.30,2681.74,1329.19,3066.49,1822.16,1075.69,1390.35,2382.92,3434.00,2530.45,1219.33,1167.15,1615.62,1127.18,1202.59,1291.10,1106.17,3084.87,1723.35,3589.07,1467.61,1723.15,1454.92,1692.47,1380.34,1173.55,1345.63,1484.72,2655.96,1580.93,1154.20,2396.78,1143.51,1200.39,2917.18,1408.75,1237.30,3373.22,2645.34,1346.11,1268.35,2881.14,1519.68,1634.24,1381.50,1817.13,1715.39,1827.17,1569.84
1946,1486.81,1074.09,1208.84,1191.82,1735.42,1094.28,1035.33,2191.22,1086.05,1252.69,1515.20,2512.66,1313.44,1186.69,1878.44,1067.91,2661.49,980.82,997.02,1041.56,1122.13,1148.39,1123.01,1482.48,1610.20,1004.74,1726.07,1184.41,1091.36,2672.75,1119.08,3838.65,1498.98,1043.00,1257.71,2672.70,3169.46,2597.50,1109.13,985.75,1344.89,1067.70,1020.34,1166.87,990.91,2830.27,1351.98,3286.33,1306.52,1569.68,1303.67,1439.56,1277.45,1095.57,1188.67,1240.01,2600.05,1438.66,1066.81,2517.32,1109.81,1154.95,2743.85,1269.78,1251.00,2817.37,2583.67,1304.03,1048.90,3153.43,1383.48,1485.39,1137.37,1621.66,1539.76,1662.81,1282.97
1947,1521.53,1117.63,1380.96,1186.45,1804.15,1125.45,1087.90,2388.13,1038.11,1252.90,1697.72,2653.16,1349.72,1129.82,2297.87,1157.99,2495.66,922.23,922.27,1150.40,1176.39,1137.29,1206.87,1468.74,1735.91,1157.41,1855.13,1183.77,1129.44,2409.53,1205.54,2837.74,1659.48,1197.94,1404.37,2230.07,2955.01,2366.24,1134.37,1092.21,1769.01,1128.08,1126.00,1307.36,1024.35,2733.58,1664.63,3278.98,1690.61,1713.25,1341.77,1608.81,1459.55,1310.00,1565.72,1409.08,2452.62,1488.06,1097.02,2235.14,1041.98,1244.47,2518.74,1309.80,1241.53,3107.30,2435.24,1397.53,1149.30,2756.56,1396.00,1477.68,1231.63,1737.08,1556.89,1672.89,1430.07
1948,1608.09,1249.36,1483.99,1367.52,1949.73,1326.93,1256.31,2482.60,1305.95,1556.24,1781.94,2315.91,1546.11,1259.73,2358.56,1321.48,2115.49,1209.27,1206.37,1365.23,1342.61,1351.96,1344.80,1692.49,1862.46,1232.33,2118.03,1365.20,1272.67,1722.08,1435.01,2077.10,1893.28,1274.07,1525.44,1621.79,2652.86,1717.34,1399.13,1235.47,1729.69,1230.42,1322.28,1426.52,1284.91,2232.38,1542.85,3028.52,1688.28,1782.86,1525.67,1828.61,1573.63,1353.98,1522.86,1535.63,1877.23,1676.06,1251.13,1629.35,1269.75,1397.08,2186.64,1498.40,1407.02,3183.33,1931.38,1531.88,1389.88,2023.62,1606.67,1693.04,1449.15,1902.34,1743.79,1901.85,1635.51
1949,1685.68,1250.96,1483.18,1336.87,1898.87,1315.32,1258.07,2412.66,1314.88,1612.45,1773.47,2625.95,1513.63,1334.92,2347.90,1320.54,2680.21,1227.02,1197.98,1388.42,1318.01,1328.23,1361.58,1651.68,1799.40,1273.65,2084.01,1346.54,1284.45,2343.83,1477.46,2790.87,1929.47,1317.78,1514.51,2192.07,3209.73,2386.75,1449.97,1224.95,1915.44,1270.06,1327.55,1413.97,1304.47,2886.63,1676.26,3451.88,1788.26,1730.32,1503.35,1796.55,1554.96,1446.36,1706.06,1506.79,2665.82,1601.85,1251.47,2275.27,1304.27,1387.89,2684.61,1435.97,1400.24,3109.72,2516.78,1538.37,1403.95,2631.42,1559.21,1693.53,1437.10,1846.10,1701.87,1884.50,1644.51
1950,1669.34,1234.72,1543.84,1301.91,1902.32,1352.51,1187.08,2428.66,1346.76,1556.84,1856.46,2855.55,1430.22,1406.31,2471.03,1257.06,2700.25,1218.52,1256.09,1352.39,1237.10,1388.48,1274.68,1572.77,1787.05,1338.88,1915.76,1262.91,1283.90,2460.85,1365.56,2419.85,1718.81,1384.50,1515.46,2019.55,3282.34,2322.35,1350.42,1203.75,2037.12,1292.13,1360.89,1404.95,1234.09,2938.60,1789.77,3660.93,1937.49,1854.07,1428.02,1637.12,1609.25,1530.71,1795.45,1419.89,2400.04,1588.33,1247.27,2128.08,1414.23,1411.34,2784.61,1421.59,1505.25,3099.49,2493.37,1596.42,1365.89,2401.92,1501.17,1598.16,1323.03,1765.14,1649.39,1792.22,1488.21
1951,1731.52,1330.14,1503.65,1391.12,1929.40,1386.21,1312.24,2544.67,1362.87,1638.23,1774.81,2744.25,1530.02,1440.70,2579.33,1359.69,2815.27,1216.14,1233.15,1394.37,1357.21,1433.15,1423.06,1646.55,1861.53,1289.90,2025.32,1389.33,1340.82,2552.46,1465.04,2562.96,1845.28,1323.23,1563.44,2159.45,3314.99,2453.78,1427.66,1268.24,2016.82,1328.35,1324.61,1471.24,1270.00,2971.39,1781.93,3524.26,1870.93,1772.38,1529.32,1752.61,1584.07,1445.47,1739.47,1555.11,2576.60,1655.50,1325.57,2256.90,1371.77,1476.71,2817.44,1509.96,1526.61,3301.35,2647.43,1669.74,1360.71,2540.76,1580.70,1660.24,1422.47,1853.35,1742.92,1824.94,1597.06
1952,1612.84,1262.61,1452.18,1301.78,1893.50,1292.15,1231.39,2493.32,1149.59,1489.95,1835.09,2613.78,1441.86,1277.31,2331.26,1310.11,2509.72,1044.98,1033.39,1361.84,1330.17,1217.41,1296.22,1556.50,1783.58,1292.44,1989.40,1338.51,1246.79,2352.27,1399.33,2366.24,1848.46,1323.04,1478.88,1934.84,2993.98,2222.73,1298.59,1223.68,1835.90,1252.33,1306.19,1404.81,1154.98,2698.05,1688.14,3264.77,1741.87,1875.19,1400.20,1720.05,1511.58,1421.96,1629.06,1485.28,2286.89,1561.86,1250.89,2014.16,1222.14,1394.99,2574.54,1399.55,1309.92,3145.09,2345.26,1490.56,1331.34,2333.64,1472.25,1566.84,1410.26,1821.19,1722.53,1760.64,1588.21
1953,1743.37,1376.32,1615.88,1279.84,1999.69,1464.33,1310.71,2608.39,1443.51,1708.09,1917.97,3012.56,1377.06,1397.74,2662.91,1312.62,2754.51,1291.89,1284.52,1382.82,1410.18,1527.83,1278.35,1490.98,1955.99,1449.80,1902.34,1397.47,1396.42,2805.50,1507.97,2631.15,1748.52,1486.77,1663.57,2145.18,3284.01,2502.32,1512.69,1292.93,2229.33,1339.61,1363.83,1564.68,1352.77,3077.43,2062.71,3595.34,2085.64,1910.35,1337.20,1638.66,1675.03,1658.34,1950.65,1621.53,2560.06,1453.90,1375.08,2252.85,1367.07,1534.76,2846.71,1325.61,1509.38,3337.53,2584.97,1684.67,1428.48,2554.69,1376.57,1457.50,1415.73,1941.07,1770.27,1619.39,1538.28
1954,1529.59,1128.97,1393.78,1128.89,1804.37,1237.05,1187.01,2294.18,1131.49,1342.50,1712.04,2579.88,1300.98,1242.69,2347.65,1222.14,2535.78,1057.82,1056.61,1272.94,1253.37,1162.22,1184.97,1392.58,1741.46,1128.73,1721.89,1205.61,1234.32,2175.43,1244.26,2587.43,1604.53,1182.28,1453.14,2005.51,3143.85,2102.72,1217.80,1186.33,1784.83,1218.82,1290.86,1332.48,1140.81,2757.13,1585.14,3481.83,1705.84,1658.68,1283.80,1499.50,1483.70,1308.30,1534.07,1427.76,2232.42,1320.21,1140.57,1964.50,1230.23,1265.26,2606.35,1210.43,1291.13,2907.73,2303.29,1467.08,1299.67,2332.24,1318.60,1381.66,1322.91,1720.39,1536.20,1494.45,1435.75
1955,1546.79,1341.55,1580.62,1175.55,1961.42,1364.44,1076.83,2619.33,1227.22,1554.93,1864.88,2503.59,1194.27,1233.37,2637.08,1046.21,2311.57,1096.90,1077.49,1119.40,1305.84,1302.82,1106.74,1301.03,1891.23,1372.89,1665.61,1256.56,1262.99,2284.87,1357.88,2141.33,1503.96,1414.65,1619.35,1748.39,2697.42,2057.50,1339.43,1113.61,1998.30,1154.84,1146.93,1511.94,1176.43,2370.88,1763.55,3074.47,1925.60,1872.00,1195.38,1434.25,1652.96,1557.67,1766.72,1578.48,2081.52,1356.38,1322.60,1848.02,1176.72,1500.11,2438.71,1232.01,1389.23,3391.36,2153.22,1642.42,1211.63,2120.15,1235.78,1303.70,1096.53,1879.77,1753.27,1487.54,1252.16
1956,1700.64,1427.57,1636.64,1303.26,2027.24,1480.12,1185.33,2606.96,1322.47,1564.28,1904.86,2720.47,1432.45,1282.79,2743.39,1196.12,2686.01,1190.26,1168.18,1306.21,1439.08,1374.84,1255.36,1581.41,2019.72,1446.11,2004.98,1342.19,1333.73,2431.47,1422.02,2865.23,1753.75,1483.16,1704.08,2228.72,3222.09,2322.13,1389.66,1227.47,2071.27,1233.56,1284.84,1608.50,1240.48,2814.77,1814.77,3519.62,2018.44,1889.13,1427.06,1717.93,1704.33,1630.28,1844.81,1681.93,2390.63,1609.02,1417.96,2191.22,1235.85,1588.57,2735.61,1423.10,1432.14,3315.89,2491.50,1728.20,1336.29,2660.45,1488.66,1573.30,1309.90,1971.94,1771.77,1779.33,1494.56
1957,1531.42,1486.53,1808.48,1257.86,2157.82,1477.26,1157.39,2618.30,1103.83,1305.38,2018.76,2081.25,1249.02,1217.57,2747.10,1148.77,2189.43,960.50,959.68,1156.98,1451.33,1186.02,1170.66,1354.68,2044.13,1563.05,1695.00,1345.80,1332.05,1886.90,1123.13,2407.95,1505.55,1617.71,1805.05,1850.17,2567.14,1904.30,1111.81,1151.50,2112.45,1172.33,1110.78,1681.63,1023.18,2285.66,1636.29,2755.21,2122.46,1978.55,1252.44,1450.25,1886.93,1757.60,1902.69,1715.55,2078.53,1375.42,1460.29,1850.50,1050.87,1642.61,2143.06,1310.46,1268.38,3294.00,2051.26,1685.13,1128.57,2184.71,1290.09,1358.59,1213.86,2004.79,1768.35,1513.58,1337.09
1958,1432.71,1071.60,1310.12,1268.56,1778.36,1156.84,1119.30,2341.59,1074.65,1282.95,1603.08,2227.16,1228.50,1115.40,2192.11,1148.05,2123.64,947.36,967.52,1111.72,1215.76,1151.85,1204.53,1334.57,1757.61,1082.39,1666.04,1264.36,1165.72,1899.58,1116.33,2116.54,1512.89,1130.99,1385.89,1786.71,2555.36,1811.64,1088.82,1113.51,1568.64,1110.78,1120.36,1281.83,1031.20,2149.88,1380.77,2893.88,1539.62,1602.88,1269.81,1423.25,1386.07,1242.13,1394.67,1414.17,1966.98,1437.05,1071.92,1794.78,1050.28,1197.10,2210.00,1347.33,1219.00,3058.11,1937.17,1408.13,1143.93,2186.57,1300.19,1358.51,1194.25,1750.55,1620.49,1540.38,1324.98
1959,1577.64,1218.22,1430.04,1189.30,1717.70,1321.37,1250.32,2175.16,1232.16,1479.12,1613.73,2661.49,1301.07,1309.03,2415.09,1277.36,2514.47,1078.25,1101.72,1314.64,1324.39,1354.47,1221.98,1318.95,1717.23,1234.33,1688.21,1256.40,1317.76,2332.05,1274.08,2909.58,1609.43,1270.48,1482.55,2290.16,3034.01,2243.54,1222.41,1220.31,1812.51,1252.05,1271.52,1389.87,1157.00,2693.42,1650.65,3436.63,1747.34,1595.18,1265.64,1517.78,1498.20,1376.14,1574.61,1462.31,2295.15,1364.93,1224.59,2166.38,1256.44,1367.04,2619.62,1275.59,1391.73,2778.00,2350.59,1600.10,1321.27,2664.47,1274.62,1323.67,1383.66,1672.79,1522.64,1480.28,1464.18
1960,1504.59,1093.53,1373.10,1227.30,1755.58,1141.56,970.65,2429.06,1290.70,1491.16,1727.21,2411.16,1379.95,1110.54,2096.05,1122.20,2361.41,1114.29,1170.48,1103.66,1082.74,1372.50,1233.09,1512.44,1551.77,1192.47,1866.24,1147.44,1064.75,2146.72,1238.35,2395.46,1637.72,1231.71,1348.48,1919.04,2852.48,2070.07,1257.58,954.99,1701.76,1001.54,1064.11,1262.82,1130.76,2544.75,1548.75,3126.42,1633.05,1764.12,1364.77,1608.47,1433.99,1333.51,1560.48,1288.97,2156.02,1517.95,1078.69,1918.74,1152.88,1237.78,2404.20,1363.10,1332.70,3124.28,2206.64,1358.27,1162.43,2296.78,1429.05,1526.06,1187.30,1627.08,1625.52,1726.75,1418.33
1961,1690.82,1222.59,1416.53,1281.80,1764.10,1287.16,1199.05,2437.76,1408.22,1632.52,1642.95,2444.34,1649.83,1411.87,2496.75,1312.00,2269.96,1292.38,1308.96,1450.78,1266.87,1482.70,1367.21,1875.36,1744.01,1215.38,2297.49,1258.40,1303.10,2312.82,1507.88,2742.05,2004.60,1253.00,1484.99,2158.38,2740.95,2119.03,1458.71,1209.69,1672.55,1267.11,1381.02,1392.80,1369.70,2490.70,1611.48,2976.19,1675.97,1717.34,1636.78,1951.49,1488.84,1347.89,1499.03,1452.46,2144.71,1779.98,1219.49,2062.16,1405.24,1380.10,2379.30,1464.67,1584.61,3232.31,2099.00,1635.05,1475.25,2546.32,1757.39,1889.57,1462.70,1693.40,1586.66,2100.82,1689.83
1962,1541.48,1157.55,1366.04,1410.40,1760.93,1207.24,1234.04,2083.36,1102.94,1241.77,1585.35,2451.04,1502.78,1168.79,2194.78,1318.46,2318.91,1018.43,1060.19,1224.72,1348.15,1164.07,1442.47,1671.94,1765.77,1110.55,1985.22,1374.92,1207.70,2124.01,1156.83,2238.86,1701.44,1160.20,1413.20,1823.53,2819.49,2021.20,1107.85,1169.34,1515.63,1154.38,1146.65,1324.18,1057.46,2433.21,1426.48,3142.05,1485.70,1527.41,1577.29,1686.90,1451.27,1226.64,1319.37,1507.48,2103.82,1742.42,1153.94,1888.46,1138.24,1276.56,2432.02,1589.86,1293.27,2578.33,2135.21,1424.99,1189.76,2142.00,1649.43,1753.85,1365.82,1739.15,1594.99,1964.34,1518.26
1963,1616.25,1260.37,1468.73,1313.81,1828.98,1344.60,1353.90,2360.55,1283.15,1567.85,1707.86,2379.19,1378.65,1507.01,2391.12,1351.91,2314.71,1142.16,1171.54,1400.66,1361.25,1354.14,1295.51,1551.68,1791.06,1278.93,1991.46,1384.58,1382.53,2193.34,1362.33,2206.62,1762.47,1324.05,1494.01,1759.89,2687.13,2063.14,1331.23,1318.74,1821.47,1398.61,1460.56,1402.28,1189.01,2300.15,1584.84,3055.75,1734.68,1683.15,1347.90,1627.20,1529.88,1429.93,1577.72,1501.91,2035.86,1442.07,1271.37,1839.84,1369.77,1403.87,2412.99,1362.04,1463.43,3091.76,2126.82,1579.82,1446.19,2098.82,1404.85,1529.26,1441.92,1805.05,1667.18,1710.23,1518.68
1964,1646.49,1337.39,1522.01,1330.02,1869.32,1456.48,1389.78,2326.00,1220.32,1480.47,1722.03,2505.92,1519.59,1404.17,2427.34,1402.17,2464.30,1113.80,1127.95,1432.07,1454.30,1274.82,1390.83,1648.66,1884.44,1275.74,1978.73,1373.76,1456.24,2341.25,1366.10,2144.87,1801.87,1324.06,1571.34,1835.53,2940.38,2119.27,1286.46,1388.58,1717.33,1430.12,1424.98,1474.73,1191.50,2611.70,1556.66,3179.37,1701.51,1696.19,1492.67,1724.28,1604.61,1410.51,1513.24,1603.07,2201.80,1578.40,1357.12,1917.15,1329.52,1457.42,2528.09,1449.75,1406.62,2959.37,2256.48,1639.07,1411.32,2188.35,1555.85,1654.19,1492.86,1823.32,1612.79,1813.18,1595.94
1965,1550.79,1224.02,1498.39,1143.18,1778.64,1264.48,1090.07,2285.88,1162.37,1369.47,1671.45,2622.58,1309.29,1231.62,2382.19,1143.89,2521.50,994.40,1044.65,1208.64,1255.55,1269.71,1164.96,1409.37,1733.52,1258.05,1829.85,1195.15,1232.18,2434.78,1206.68,3319.81,1676.82,1304.13,1508.49,2362.29,2999.72,2422.38,1150.28,1101.85,1748.00,1147.74,1146.56,1405.02,1026.51,2722.29,1668.37,3270.02,1701.78,1673.65,1247.97,1574.38,1579.49,1412.21,1596.25,1456.79,2415.24,1397.14,1211.82,2309.00,1153.72,1368.75,2587.35,1227.56,1360.00,2950.87,2403.43,1536.53,1174.19,2668.41,1315.11,1415.51,1266.83,1677.69,1521.82,1587.31,1408.83
1966,1708.99,1362.24,1603.69,1452.72,2044.34,1358.68,1226.56,2561.94,1097.48,1389.10,1908.03,2849.10,1537.53,1224.99,2488.53,1307.97,2824.41,955.71,955.67,1233.47,1374.27,1172.21,1415.47,1679.81,1966.52,1327.50,2090.30,1415.15,1293.73,2910.41,1220.44,3848.87,1800.28,1381.05,1649.15,2928.89,3333.66,2933.74,1169.22,1195.70,1924.77,1199.62,1169.07,1532.11,1034.28,3061.93,1796.53,3618.16,1864.53,1882.23,1549.08,1774.09,1699.39,1499.58,1713.94,1613.90,2677.74,1713.16,1342.99,2760.87,1139.09,1481.89,2914.94,1571.69,1290.44,3207.03,2732.24,1547.22,1203.34,3260.35,1604.47,1707.08,1364.23,1958.00,1807.31,1918.11,1568.26
1967,1411.29,1010.66,1155.42,1073.06,1471.72,1052.02,1025.79,1875.44,1244.54,1494.49,1390.54,2347.28,1253.30,1080.23,1934.71,1096.91,2320.74,1065.60,1068.11,1180.40,1099.13,1331.74,1095.96,1364.94,1391.83,970.18,1724.05,1065.76,1038.61,2291.86,1250.80,2298.12,1588.73,1003.39,1167.14,1761.69,2772.31,2067.48,1279.20,1005.84,1387.95,1033.68,1094.30,1096.97,1085.00,2573.28,1326.48,2964.74,1332.14,1389.86,1214.37,1490.25,1219.10,1073.49,1242.00,1187.11,2117.55,1332.81,1011.39,1832.62,1087.43,1110.64,2373.80,1167.67,1216.69,2374.16,2184.87,1272.93,1161.31,2094.66,1281.15,1383.50,1211.98,1404.06,1354.75,1538.21,1383.15
