"","Date","tmax","tmin","prcp"
"1",1888-01-01,38,10,0
"2",1888-01-02,14,6,0
"3",1888-01-03,24,12,0.06
"4",1888-01-04,38,20,0
"5",1888-01-05,34,27,0
"6",1888-01-06,42,30,0
"7",1888-01-07,39,30,0.71
"8",1888-01-08,32,24,0
"9",1888-01-09,27,20,0.05
"10",1888-01-10,25,10,0.05
"11",1888-01-11,13,4,0
"12",1888-01-12,29,1,0
"13",1888-01-13,37,3,0.27
"14",1888-01-14,20,-3,0
"15",1888-01-15,18,4,0.21
"16",1888-01-16,12,3,0
"17",1888-01-17,20,9,0
"18",1888-01-18,20,9,0
"19",1888-01-19,19,0,0.08
"20",1888-01-20,19,4,0.03
"21",1888-01-21,7,-4,0
"22",1888-01-22,15,0,0
"23",1888-01-23,24,6,0.01
"24",1888-01-24,19,2,0
"25",1888-01-25,29,15,0
"26",1888-01-26,24,12,0
"27",1888-01-27,18,5,0.42
"28",1888-01-28,21,5,0
"29",1888-01-29,29,15,0
"30",1888-01-30,35,26,0
"31",1888-01-31,34,28,0
"32",1888-02-01,34,29,0
"33",1888-02-02,34,26,0
"34",1888-02-03,37,26,0
"35",1888-02-04,37,29,0
"36",1888-02-05,34,18,0
"37",1888-02-06,26,10,0.19
"38",1888-02-07,30,15,0
"39",1888-02-08,17,0,0.22
"40",1888-02-09,4,-6,0
"41",1888-02-10,15,-8,0
"42",1888-02-11,18,1,0.01
"43",1888-02-12,31,4,0
"44",1888-02-13,43,20,0
"45",1888-02-14,42,5,0.02
"46",1888-02-15,7,-4,0
"47",1888-02-16,36,1,0
"48",1888-02-17,41,27,0
"49",1888-02-18,43,29,0
"50",1888-02-19,43,34,0
"51",1888-02-20,45,21,0.22
"52",1888-02-21,33,21,0
"53",1888-02-22,42,21,0
"54",1888-02-23,44,33,0
"55",1888-02-24,47,29,0
"56",1888-02-25,42,15,0
"57",1888-02-26,12,5,0
"58",1888-02-27,13,0,0.84
"59",1888-02-28,29,5,0
"60",1888-02-29,NA,NA,NA
"61",1888-03-01,40,32,0.01
"62",1888-03-02,52,24,0.3
"63",1888-03-03,27,15,0
"64",1888-03-04,22,8,0
"65",1888-03-05,21,11,0
"66",1888-03-06,25,9,0
"67",1888-03-07,34,15,0
"68",1888-03-08,37,20,0
"69",1888-03-09,44,28,0
"70",1888-03-10,42,36,0.01
"71",1888-03-11,37,19,0.22
"72",1888-03-12,23,13,0
"73",1888-03-13,23,9,0
"74",1888-03-14,33,11,0
"75",1888-03-15,49,24,0
"76",1888-03-16,43,27,0
"77",1888-03-17,37,24,0
"78",1888-03-18,46,25,0
"79",1888-03-19,67,38,0.01
"80",1888-03-20,54,32,0.4
"81",1888-03-21,34,13,0
"82",1888-03-22,15,5,0
"83",1888-03-23,27,4,0.12
"84",1888-03-24,27,12,0
"85",1888-03-25,29,15,0
"86",1888-03-26,45,28,0.01
"87",1888-03-27,36,30,0.75
"88",1888-03-28,37,28,0.07
"89",1888-03-29,46,27,0
"90",1888-03-30,56,32,0.01
"91",1888-03-31,48,31,0
"92",1888-04-01,62,31,0
"93",1888-04-02,48,28,0
"94",1888-04-03,49,25,0
"95",1888-04-04,59,32,0
"96",1888-04-05,70,45,0.21
"97",1888-04-06,52,34,0
"98",1888-04-07,51,32,0
"99",1888-04-08,53,27,0
"100",1888-04-09,59,37,0
"101",1888-04-10,55,38,0.39
"102",1888-04-11,56,35,0
"103",1888-04-12,44,29,0
"104",1888-04-13,57,29,0.01
"105",1888-04-14,55,37,0
"106",1888-04-15,49,37,0.01
"107",1888-04-16,55,35,0
"108",1888-04-17,58,38,0.02
"109",1888-04-18,51,35,0
"110",1888-04-19,46,34,0.04
"111",1888-04-20,45,30,0
"112",1888-04-21,48,33,0
"113",1888-04-22,54,36,0
"114",1888-04-23,49,33,0
"115",1888-04-24,57,28,0
"116",1888-04-25,63,33,0
"117",1888-04-26,78,45,0
"118",1888-04-27,82,55,0
"119",1888-04-28,83,57,0
"120",1888-04-29,79,55,0
"121",1888-04-30,59,39,0.39
"122",1888-05-01,52,34,0
"123",1888-05-02,58,33,0
"124",1888-05-03,78,43,0.02
"125",1888-05-04,67,46,0.05
"126",1888-05-05,62,42,0
"127",1888-05-06,72,50,0
"128",1888-05-07,62,46,0.01
"129",1888-05-08,72,45,0.51
"130",1888-05-09,62,51,0.12
"131",1888-05-10,74,49,0
"132",1888-05-11,80,59,0.08
"133",1888-05-12,64,38,1.2
"134",1888-05-13,44,35,0
"135",1888-05-14,47,36,0
"136",1888-05-15,55,37,0
"137",1888-05-16,55,35,0
"138",1888-05-17,61,42,0
"139",1888-05-18,53,41,0.38
"140",1888-05-19,54,39,0
"141",1888-05-20,67,37,0
"142",1888-05-21,75,45,0
"143",1888-05-22,80,55,0
"144",1888-05-23,76,53,0
"145",1888-05-24,76,54,0
"146",1888-05-25,69,58,0.25
"147",1888-05-26,74,55,0
"148",1888-05-27,78,58,0.13
"149",1888-05-28,67,54,1.92
"150",1888-05-29,73,49,0
"151",1888-05-30,69,51,0
"152",1888-05-31,60,50,0.25
"153",1888-06-01,68,48,0.15
"154",1888-06-02,62,41,0
"155",1888-06-03,66,45,0
"156",1888-06-04,73,48,0
"157",1888-06-05,83,53,0
"158",1888-06-06,76,53,0
"159",1888-06-07,69,46,0
"160",1888-06-08,83,53,0
"161",1888-06-09,81,64,0.15
"162",1888-06-10,74,50,0.07
"163",1888-06-11,70,48,0
"164",1888-06-12,76,53,0
