"","Date","tmax","tmin","prcp"
"1",1896-01-01,47,26,0
"2",1896-01-02,56,33,0
"3",1896-01-03,56,30,0.18
"4",1896-01-04,34,14,0
"5",1896-01-05,44,15,0
"6",1896-01-06,51,28,0
"7",1896-01-07,48,40,0.58
"8",1896-01-08,49,41,0.04
"9",1896-01-09,51,45,0
"10",1896-01-10,58,33,0
"11",1896-01-11,64,32,0
"12",1896-01-12,57,48,0
"13",1896-01-13,53,39,0
"14",1896-01-14,49,29,0
"15",1896-01-15,51,33,0.02
"16",1896-01-16,45,36,0.93
"17",1896-01-17,54,42,0
"18",1896-01-18,55,46,0.05
"19",1896-01-19,57,45,0
"20",1896-01-20,54,38,0
"21",1896-01-21,52,48,0.74
"22",1896-01-22,57,50,0.77
"23",1896-01-23,57,47,0.07
"24",1896-01-24,49,37,0
"25",1896-01-25,48,35,0
"26",1896-01-26,46,35,0
"27",1896-01-27,41,33,0
"28",1896-01-28,52,27,0
"29",1896-01-29,62,33,0
"30",1896-01-30,68,49,0
"31",1896-01-31,65,58,0.02
"32",1896-02-01,66,60,0.1
"33",1896-02-02,69,59,0.54
"34",1896-02-03,62,46,0.1
"35",1896-02-04,61,48,0.04
"36",1896-02-05,58,50,0.78
"37",1896-02-06,53,40,0.78
"38",1896-02-07,64,43,0
"39",1896-02-08,59,41,1.1
"40",1896-02-09,45,34,0.01
"41",1896-02-10,58,31,0
"42",1896-02-11,53,35,0
"43",1896-02-12,65,38,0
"44",1896-02-13,62,41,0.59
"45",1896-02-14,54,32,0
"46",1896-02-15,64,35,0
"47",1896-02-16,53,35,0
"48",1896-02-17,39,22,0
"49",1896-02-18,51,31,0
"50",1896-02-19,64,42,0
"51",1896-02-20,61,31,0
"52",1896-02-21,49,24,0
"53",1896-02-22,52,38,0
"54",1896-02-23,57,48,0
"55",1896-02-24,57,44,0.19
"56",1896-02-25,59,35,0
"57",1896-02-26,70,33,0
"58",1896-02-27,70,45,0
"59",1896-02-28,65,53,0.16
"60",1896-02-29,67,50,0
"61",1896-03-01,65,44,0
"62",1896-03-02,63,36,0
"63",1896-03-03,60,41,0
"64",1896-03-04,53,39,0.44
"65",1896-03-05,62,42,0
"66",1896-03-06,73,54,0.58
"67",1896-03-07,64,46,0
"68",1896-03-08,64,33,0
"69",1896-03-09,65,37,0
"70",1896-03-10,63,51,0.11
"71",1896-03-11,57,36,0.83
"72",1896-03-12,42,27,0.13
"73",1896-03-13,45,25,0
"74",1896-03-14,61,33,0
"75",1896-03-15,68,52,0.01
"76",1896-03-16,61,38,0.93
"77",1896-03-17,57,30,0
