"","Date","tmax","tmin","prcp"
"1",1873-01-01,19,5,0
"2",1873-01-02,24,16,0.27
"3",1873-01-03,27,5,0.06
"4",1873-01-04,10,-9,0
"5",1873-01-05,14,-12,0
"6",1873-01-06,18,-26,0
"7",1873-01-07,36,5,0
"8",1873-01-08,8,-14,0
"9",1873-01-09,-4,-20,0
"10",1873-01-10,4,-18,0
"11",1873-01-11,23,-6,0
"12",1873-01-12,37,5,0
"13",1873-01-13,38,20,0
"14",1873-01-14,27,19,0
"15",1873-01-15,28,10,0.19
"16",1873-01-16,12,-21,0
"17",1873-01-17,0,-30,0
"18",1873-01-18,-8,-43,0
"19",1873-01-19,28,-12,0.01
"20",1873-01-20,32,18,0.04
"21",1873-01-21,27,18,0
"22",1873-01-22,20,2,0
"23",1873-01-23,18,-5,0
"24",1873-01-24,12,-8,0
"25",1873-01-25,8,-16,0
"26",1873-01-26,17,-8,0
"27",1873-01-27,10,-8,0
"28",1873-01-28,-4,-28,0
"29",1873-01-29,4,-36,0
"30",1873-01-30,30,-1,0.02
"31",1873-01-31,16,-4,0.07
"32",1873-02-01,0,-20,0
"33",1873-02-02,7,-32,0
"34",1873-02-03,24,0,0
"35",1873-02-04,28,3,0
"36",1873-02-05,34,-7,0
"37",1873-02-06,42,4,0
"38",1873-02-07,42,14,0
"39",1873-02-08,17,3,0
"40",1873-02-09,29,-3,0
"41",1873-02-10,43,16,0
"42",1873-02-11,27,-5,0
"43",1873-02-12,23,-5,0
"44",1873-02-13,20,-11,0.01
"45",1873-02-14,31,-1,0
"46",1873-02-15,34,10,0
"47",1873-02-16,41,14,0
"48",1873-02-17,45,12,0
"49",1873-02-18,44,11,0
"50",1873-02-19,27,-1,0
"51",1873-02-20,28,-15,0.08
"52",1873-02-21,3,-25,0
"53",1873-02-22,-2,-22,0
"54",1873-02-23,8,-29,0
"55",1873-02-24,21,-12,0
"56",1873-02-25,32,-3,0
"57",1873-02-26,29,21,0.18
"58",1873-02-27,29,11,0.07
"59",1873-02-28,33,6,0
"60",1873-03-01,34,3,0.01
"61",1873-03-02,23,4,0
"62",1873-03-03,23,-13,0
"63",1873-03-04,21,-23,0
"64",1873-03-05,37,10,0
"65",1873-03-06,51,23,0
"66",1873-03-07,51,25,0
"67",1873-03-08,46,19,0
"68",1873-03-09,39,23,0
"69",1873-03-10,46,23,0
"70",1873-03-11,35,15,0
"71",1873-03-12,43,13,0
"72",1873-03-13,53,31,0
"73",1873-03-14,56,34,0.11
"74",1873-03-15,51,34,0.2
"75",1873-03-16,46,25,0
"76",1873-03-17,52,25,0
"77",1873-03-18,48,33,0
"78",1873-03-19,43,28,0
"79",1873-03-20,30,13,0
"80",1873-03-21,39,20,0
"81",1873-03-22,46,22,0
"82",1873-03-23,44,11,0
"83",1873-03-24,32,21,0.02
"84",1873-03-25,24,13,0.05
"85",1873-03-26,30,6,0
"86",1873-03-27,43,19,0
"87",1873-03-28,50,34,0
"88",1873-03-29,47,31,0
"89",1873-03-30,41,36,0.09
"90",1873-03-31,59,30,0
"91",1873-04-01,45,32,0.29
"92",1873-04-02,49,31,0.13
"93",1873-04-03,59,33,0
"94",1873-04-04,62,39,0
"95",1873-04-05,52,42,0
"96",1873-04-06,47,39,0.2
"97",1873-04-07,45,36,0.17
"98",1873-04-08,39,30,0.08
"99",1873-04-09,35,25,0.08
"100",1873-04-10,47,27,0
"101",1873-04-11,46,35,0
"102",1873-04-12,60,28,0
"103",1873-04-13,57,48,0
"104",1873-04-14,69,52,0.03
"105",1873-04-15,52,39,0.08
"106",1873-04-16,53,39,0.06
"107",1873-04-17,47,38,0
"108",1873-04-18,62,40,0
"109",1873-04-19,55,35,0
"110",1873-04-20,49,39,0
"111",1873-04-21,41,27,0
"112",1873-04-22,48,30,0
"113",1873-04-23,40,28,0
"114",1873-04-24,43,29,0.04
"115",1873-04-25,54,31,0
"116",1873-04-26,57,42,0
"117",1873-04-27,67,35,0
"118",1873-04-28,59,44,0
"119",1873-04-29,67,47,0
"120",1873-04-30,67,42,0
"121",1873-05-01,54,43,0.58
"122",1873-05-02,52,44,0.27
"123",1873-05-03,69,37,0
"124",1873-05-04,75,42,0
"125",1873-05-05,75,46,0
"126",1873-05-06,77,52,0
"127",1873-05-07,68,54,0.05
"128",1873-05-08,62,50,0
"129",1873-05-09,53,44,0
"130",1873-05-10,55,45,0
"131",1873-05-11,64,37,0
"132",1873-05-12,74,38,0
"133",1873-05-13,55,37,0
"134",1873-05-14,49,40,0.14
"135",1873-05-15,69,42,0
"136",1873-05-16,72,45,0
"137",1873-05-17,72,47,0
"138",1873-05-18,70,49,0.16
"139",1873-05-19,62,49,0.53
"140",1873-05-20,63,48,0
"141",1873-05-21,76,48,0.36
"142",1873-05-22,70,55,0.32
"143",1873-05-23,72,58,0
"144",1873-05-24,75,57,0
"145",1873-05-25,82,53,0.07
"146",1873-05-26,75,64,0.15
