"","Date","tmax","tmin","prcp"
"1",1879-01-01,NA,NA,NA
"2",1879-01-02,NA,NA,NA
"3",1879-01-03,NA,NA,NA
"4",1879-01-04,NA,NA,NA
"5",1879-01-05,NA,NA,NA
"6",1879-01-06,NA,NA,NA
"7",1879-01-07,NA,NA,NA
"8",1879-01-08,NA,NA,NA
"9",1879-01-09,NA,NA,NA
"10",1879-01-10,NA,NA,NA
"11",1879-01-11,NA,NA,NA
"12",1879-01-12,NA,NA,NA
"13",1879-01-13,NA,NA,NA
"14",1879-01-14,NA,NA,NA
"15",1879-01-15,NA,NA,NA
"16",1879-01-16,NA,NA,NA
"17",1879-01-17,NA,NA,NA
"18",1879-01-18,NA,NA,NA
"19",1879-01-19,NA,NA,NA
"20",1879-01-20,NA,NA,NA
"21",1879-01-21,NA,NA,NA
"22",1879-01-22,NA,NA,NA
"23",1879-01-23,NA,NA,NA
"24",1879-01-24,NA,NA,NA
"25",1879-01-25,NA,NA,NA
"26",1879-01-26,NA,NA,NA
"27",1879-01-27,NA,NA,NA
"28",1879-01-28,NA,NA,NA
"29",1879-01-29,NA,NA,NA
"30",1879-01-30,NA,NA,NA
"31",1879-01-31,NA,NA,NA
"32",1879-02-01,NA,NA,NA
"33",1879-02-02,NA,NA,NA
"34",1879-02-03,NA,NA,NA
"35",1879-02-04,NA,NA,NA
"36",1879-02-05,NA,NA,NA
"37",1879-02-06,NA,NA,NA
"38",1879-02-07,NA,NA,NA
"39",1879-02-08,NA,NA,NA
"40",1879-02-09,NA,NA,NA
"41",1879-02-10,NA,NA,NA
"42",1879-02-11,NA,NA,NA
"43",1879-02-12,NA,NA,NA
"44",1879-02-13,NA,NA,NA
"45",1879-02-14,NA,NA,NA
"46",1879-02-15,NA,NA,NA
"47",1879-02-16,NA,NA,NA
"48",1879-02-17,NA,NA,NA
"49",1879-02-18,NA,NA,NA
"50",1879-02-19,NA,NA,NA
"51",1879-02-20,NA,NA,NA
"52",1879-02-21,NA,NA,NA
"53",1879-02-22,NA,NA,NA
"54",1879-02-23,NA,NA,NA
"55",1879-02-24,NA,NA,NA
"56",1879-02-25,NA,NA,NA
"57",1879-02-26,NA,NA,NA
"58",1879-02-27,NA,NA,NA
"59",1879-02-28,NA,NA,NA
"60",1879-03-01,NA,NA,NA
"61",1879-03-02,NA,NA,NA
"62",1879-03-03,NA,NA,NA
"63",1879-03-04,NA,NA,NA
"64",1879-03-05,NA,NA,NA
"65",1879-03-06,NA,NA,NA
"66",1879-03-07,NA,NA,NA
"67",1879-03-08,NA,NA,NA
"68",1879-03-09,NA,NA,NA
"69",1879-03-10,NA,NA,NA
"70",1879-03-11,NA,NA,NA
