"","Date","tmax","tmin","prcp"
"1",1887-01-01,NA,NA,NA
"2",1887-01-02,NA,NA,NA
"3",1887-01-03,NA,NA,NA
"4",1887-01-04,NA,NA,NA
"5",1887-01-05,NA,NA,NA
"6",1887-01-06,NA,NA,NA
"7",1887-01-07,NA,NA,NA
"8",1887-01-08,NA,NA,NA
"9",1887-01-09,NA,NA,NA
"10",1887-01-10,NA,NA,NA
"11",1887-01-11,NA,NA,NA
"12",1887-01-12,NA,NA,NA
"13",1887-01-13,NA,NA,NA
"14",1887-01-14,NA,NA,NA
"15",1887-01-15,NA,NA,NA
"16",1887-01-16,NA,NA,NA
"17",1887-01-17,NA,NA,NA
"18",1887-01-18,NA,NA,NA
"19",1887-01-19,NA,NA,NA
"20",1887-01-20,NA,NA,NA
"21",1887-01-21,NA,NA,NA
"22",1887-01-22,NA,NA,NA
"23",1887-01-23,NA,NA,NA
"24",1887-01-24,NA,NA,NA
"25",1887-01-25,NA,NA,NA
"26",1887-01-26,NA,NA,NA
"27",1887-01-27,NA,NA,NA
"28",1887-01-28,NA,NA,NA
"29",1887-01-29,NA,NA,NA
"30",1887-01-30,NA,NA,NA
"31",1887-01-31,NA,NA,NA
"32",1887-02-01,NA,NA,NA
"33",1887-02-02,NA,NA,NA
"34",1887-02-03,NA,NA,NA
"35",1887-02-04,NA,NA,NA
"36",1887-02-05,NA,NA,NA
"37",1887-02-06,NA,NA,NA
"38",1887-02-07,NA,NA,NA
"39",1887-02-08,NA,NA,NA
"40",1887-02-09,NA,NA,NA
"41",1887-02-10,NA,NA,NA
"42",1887-02-11,NA,NA,NA
"43",1887-02-12,NA,NA,NA
"44",1887-02-13,NA,NA,NA
"45",1887-02-14,NA,NA,NA
"46",1887-02-15,NA,NA,NA
"47",1887-02-16,NA,NA,NA
"48",1887-02-17,NA,NA,NA
"49",1887-02-18,NA,NA,NA
"50",1887-02-19,NA,NA,NA
"51",1887-02-20,NA,NA,NA
"52",1887-02-21,NA,NA,NA
"53",1887-02-22,NA,NA,NA
"54",1887-02-23,NA,NA,NA
"55",1887-02-24,NA,NA,NA
"56",1887-02-25,NA,NA,NA
"57",1887-02-26,NA,NA,NA
"58",1887-02-27,NA,NA,NA
"59",1887-02-28,NA,NA,NA
"60",1887-03-01,NA,NA,NA
"61",1887-03-02,NA,NA,NA
"62",1887-03-03,NA,NA,NA
"63",1887-03-04,NA,NA,NA
"64",1887-03-05,NA,NA,NA
"65",1887-03-06,NA,NA,NA
"66",1887-03-07,NA,NA,NA
"67",1887-03-08,NA,NA,NA
"68",1887-03-09,NA,NA,NA
"69",1887-03-10,NA,NA,NA
"70",1887-03-11,NA,NA,NA
"71",1887-03-12,NA,NA,NA
"72",1887-03-13,NA,NA,NA
"73",1887-03-14,NA,NA,NA
"74",1887-03-15,NA,NA,NA
"75",1887-03-16,NA,NA,NA
"76",1887-03-17,NA,NA,NA
"77",1887-03-18,NA,NA,NA
"78",1887-03-19,NA,NA,NA
"79",1887-03-20,NA,NA,NA
"80",1887-03-21,NA,NA,NA
"81",1887-03-22,NA,NA,NA
"82",1887-03-23,NA,NA,NA
"83",1887-03-24,NA,NA,NA
"84",1887-03-25,NA,NA,NA
"85",1887-03-26,NA,NA,NA
"86",1887-03-27,NA,NA,NA
"87",1887-03-28,NA,NA,NA
"88",1887-03-29,NA,NA,NA
"89",1887-03-30,NA,NA,NA
"90",1887-03-31,NA,NA,NA
"91",1887-04-01,NA,NA,NA
"92",1887-04-02,NA,NA,NA
"93",1887-04-03,NA,NA,NA
"94",1887-04-04,NA,NA,NA
"95",1887-04-05,NA,NA,NA
"96",1887-04-06,NA,NA,NA
"97",1887-04-07,NA,NA,NA
"98",1887-04-08,NA,NA,NA
"99",1887-04-09,NA,NA,NA
"100",1887-04-10,NA,NA,NA
"101",1887-04-11,NA,NA,NA
"102",1887-04-12,NA,NA,NA
"103",1887-04-13,NA,NA,NA
"104",1887-04-14,NA,NA,NA
"105",1887-04-15,NA,NA,NA
"106",1887-04-16,NA,NA,NA
"107",1887-04-17,NA,NA,NA
"108",1887-04-18,NA,NA,NA
"109",1887-04-19,NA,NA,NA
"110",1887-04-20,NA,NA,NA
"111",1887-04-21,NA,NA,NA
"112",1887-04-22,NA,NA,NA
"113",1887-04-23,NA,NA,NA
"114",1887-04-24,NA,NA,NA
"115",1887-04-25,NA,NA,NA
"116",1887-04-26,NA,NA,NA
"117",1887-04-27,NA,NA,NA
"118",1887-04-28,NA,NA,NA
"119",1887-04-29,NA,NA,NA
"120",1887-04-30,NA,NA,NA
"121",1887-05-01,NA,NA,NA
"122",1887-05-02,NA,NA,NA
"123",1887-05-03,NA,NA,NA
"124",1887-05-04,NA,NA,NA
"125",1887-05-05,NA,NA,NA
"126",1887-05-06,NA,NA,NA
"127",1887-05-07,NA,NA,NA
"128",1887-05-08,NA,NA,NA
"129",1887-05-09,NA,NA,NA
"130",1887-05-10,NA,NA,NA
"131",1887-05-11,NA,NA,NA
"132",1887-05-12,NA,NA,NA
"133",1887-05-13,NA,NA,NA
"134",1887-05-14,NA,NA,NA
"135",1887-05-15,NA,NA,NA
"136",1887-05-16,NA,NA,NA
"137",1887-05-17,NA,NA,NA
"138",1887-05-18,NA,NA,NA
"139",1887-05-19,NA,NA,NA
