"","Date","tmax","tmin","prcp"
"1",1890-01-01,5,-2,0.04
"2",1890-01-02,-4,-15,0
"3",1890-01-03,6,-12,0.02
"4",1890-01-04,-3,-7,0.05
"5",1890-01-05,-4,-9,0.02
"6",1890-01-06,14,-12,0
"7",1890-01-07,29,-11,0
"8",1890-01-08,39,17,0
"9",1890-01-09,42,16,0
"10",1890-01-10,37,15,0
"11",1890-01-11,8,2,0.08
"12",1890-01-12,2,-3,0
"13",1890-01-13,20,-16,0
"14",1890-01-14,6,-6,0.2
"15",1890-01-15,-5,-15,0.12
"16",1890-01-16,14,-22,0
"17",1890-01-17,-3,-16,0
"18",1890-01-18,9,-9,0
"19",1890-01-19,-3,-11,0.16
"20",1890-01-20,1,-21,0
"21",1890-01-21,11,-24,0
"22",1890-01-22,25,-4,0
"23",1890-01-23,34,-8,0
"24",1890-01-24,46,7,0
"25",1890-01-25,47,29,0
"26",1890-01-26,41,31,0
"27",1890-01-27,46,18,0
"28",1890-01-28,48,31,0
"29",1890-01-29,56,23,0
"30",1890-01-30,59,32,0
"31",1890-01-31,41,25,0
"32",1890-02-01,53,27,0.04
"33",1890-02-02,66,38,0
"34",1890-02-03,60,20,0
"35",1890-02-04,58,43,0
"36",1890-02-05,33,22,0.2
"37",1890-02-06,38,28,0.1
"38",1890-02-07,35,17,0
"39",1890-02-08,52,11,0
"40",1890-02-09,48,24,0
"41",1890-02-10,38,32,0
"42",1890-02-11,37,22,0
"43",1890-02-12,54,19,0
"44",1890-02-13,47,27,0
"45",1890-02-14,50,20,0
"46",1890-02-15,57,31,0
"47",1890-02-16,18,3,0.02
"48",1890-02-17,20,7,0
"49",1890-02-18,26,0,0
"50",1890-02-19,3,-6,0.04
"51",1890-02-20,10,-12,0
"52",1890-02-21,34,4,0
"53",1890-02-22,31,16,0.6
"54",1890-02-23,46,19,0
"55",1890-02-24,31,-2,0.14
"56",1890-02-25,-6,-13,0.14
"57",1890-02-26,-10,-16,0.16
"58",1890-02-27,1,-21,0
"59",1890-02-28,20,-22,0.05
"60",1890-03-01,23,-3,0
"61",1890-03-02,39,16,0
"62",1890-03-03,41,23,0
"63",1890-03-04,21,10,0.14
"64",1890-03-05,18,6,0.12
"65",1890-03-06,38,15,0.5
"66",1890-03-07,40,14,0
"67",1890-03-08,50,27,0.12
"68",1890-03-09,48,35,0
"69",1890-03-10,43,32,0
"70",1890-03-11,40,22,0
"71",1890-03-12,40,23,0
"72",1890-03-13,30,21,0
"73",1890-03-14,20,7,0.03
"74",1890-03-15,44,10,0
"75",1890-03-16,64,25,0
"76",1890-03-17,52,32,0
"77",1890-03-18,40,32,0.24
"78",1890-03-19,62,26,0
"79",1890-03-20,54,34,0
"80",1890-03-21,43,31,0.01
"81",1890-03-22,49,27,0.02
"82",1890-03-23,69,33,0
"83",1890-03-24,51,36,0
"84",1890-03-25,46,28,0
"85",1890-03-26,53,23,0
"86",1890-03-27,33,25,0.46
"87",1890-03-28,50,18,0
"88",1890-03-29,38,27,0
"89",1890-03-30,22,20,0.52
"90",1890-03-31,38,16,0.12
"91",1890-04-01,34,17,0
"92",1890-04-02,46,27,0
"93",1890-04-03,61,36,0.43
"94",1890-04-04,61,31,0
"95",1890-04-05,72,44,0
"96",1890-04-06,64,39,0
"97",1890-04-07,74,44,0
"98",1890-04-08,45,36,0.18
"99",1890-04-09,55,26,0
"100",1890-04-10,76,34,0
"101",1890-04-11,82,47,0
"102",1890-04-12,48,28,0
"103",1890-04-13,60,30,0.22
"104",1890-04-14,62,30,0
"105",1890-04-15,60,28,0
"106",1890-04-16,60,32,0
"107",1890-04-17,69,33,0
"108",1890-04-18,81,42,0
"109",1890-04-19,71,50,0
"110",1890-04-20,68,50,0
"111",1890-04-21,65,45,0.08
"112",1890-04-22,60,46,0.42
"113",1890-04-23,70,41,0
"114",1890-04-24,45,31,0
"115",1890-04-25,56,26,0
"116",1890-04-26,61,30,0
"117",1890-04-27,75,40,0
"118",1890-04-28,67,46,0
"119",1890-04-29,83,41,0
"120",1890-04-30,68,47,0
"121",1890-05-01,68,37,0
"122",1890-05-02,80,49,0.02
"123",1890-05-03,69,40,0
"124",1890-05-04,43,34,0.3
"125",1890-05-05,48,31,0.04
"126",1890-05-06,53,31,0
"127",1890-05-07,72,26,0
"128",1890-05-08,75,46,0
"129",1890-05-09,53,43,0.97
"130",1890-05-10,58,41,0
"131",1890-05-11,80,44,0
"132",1890-05-12,39,33,0.06
"133",1890-05-13,62,32,0
"134",1890-05-14,68,38,0
"135",1890-05-15,55,30,0
"136",1890-05-16,72,39,0
"137",1890-05-17,70,47,0.02
"138",1890-05-18,67,43,0
"139",1890-05-19,69,35,0
"140",1890-05-20,79,50,0.04
"141",1890-05-21,70,45,0
"142",1890-05-22,70,51,0.41
"143",1890-05-23,80,48,0.03
"144",1890-05-24,66,42,0.02
"145",1890-05-25,62,47,0
"146",1890-05-26,72,39,0
"147",1890-05-27,91,58,0
