"","Date","tmax","tmin","prcp"
"1",1887-01-01,54,49,0.02
"2",1887-01-02,55,47,0.03
"3",1887-01-03,59,45,0.01
"4",1887-01-04,58,40,0.03
"5",1887-01-05,55,46,0
"6",1887-01-06,55,48,0
"7",1887-01-07,55,45,0
"8",1887-01-08,50,32,0
"9",1887-01-09,53,34,0
"10",1887-01-10,53,38,0
"11",1887-01-11,54,38,0
"12",1887-01-12,59,45,0.21
"13",1887-01-13,57,50,1.04
"14",1887-01-14,53,50,0.26
"15",1887-01-15,51,41,0.68
"16",1887-01-16,46,27,0
"17",1887-01-17,50,29,0
"18",1887-01-18,55,47,1.27
"19",1887-01-19,48,45,1.93
"20",1887-01-20,53,45,1.27
"21",1887-01-21,51,43,0.39
"22",1887-01-22,56,33,0
"23",1887-01-23,57,38,0.03
"24",1887-01-24,51,43,0.68
"25",1887-01-25,49,27,0
"26",1887-01-26,48,30,0.28
"27",1887-01-27,46,39,0.13
"28",1887-01-28,53,38,0.11
"29",1887-01-29,51,44,0.26
"30",1887-01-30,53,43,0.16
"31",1887-01-31,50,40,0.07
"32",1887-02-01,48,37,0.57
"33",1887-02-02,42,35,0.24
"34",1887-02-03,44,36,2.67
"35",1887-02-04,42,30,0.25
"36",1887-02-05,40,32,0.01
"37",1887-02-06,42,30,0.21
"38",1887-02-07,48,35,0.3
"39",1887-02-08,46,27,0
"40",1887-02-09,50,28,0
"41",1887-02-10,49,37,0.5
"42",1887-02-11,53,32,0
"43",1887-02-12,57,39,0.19
"44",1887-02-13,45,36,0.71
"45",1887-02-14,49,34,0
"46",1887-02-15,53,36,0
"47",1887-02-16,48,38,0.15
"48",1887-02-17,52,41,0.07
"49",1887-02-18,47,32,0
"50",1887-02-19,46,37,0.03
"51",1887-02-20,43,28,0.34
"52",1887-02-21,43,36,1.24
"53",1887-02-22,47,28,0.06
"54",1887-02-23,45,36,0.45
"55",1887-02-24,46,37,0.98
"56",1887-02-25,50,40,0.03
"57",1887-02-26,60,31,0
"58",1887-02-27,62,33,0
"59",1887-02-28,61,34,0
"60",1887-03-01,57,40,0.12
"61",1887-03-02,57,42,0.28
"62",1887-03-03,57,45,0.09
"63",1887-03-04,50,43,0.03
