"","Date","tmax","tmin","prcp"
"1",1864-01-01,31,-23,0
"2",1864-01-02,-3,-22,0
"3",1864-01-03,12,-8,0
"4",1864-01-04,28,-2,0
"5",1864-01-05,12,0,0.08
"6",1864-01-06,14,1,0
"7",1864-01-07,13,2,0
"8",1864-01-08,12,-6,0
"9",1864-01-09,10,-4,0
"10",1864-01-10,17,7,0
"11",1864-01-11,19,10,0
"12",1864-01-12,31,10,0
"13",1864-01-13,34,13,0
"14",1864-01-14,41,16,0.06
"15",1864-01-15,30,9,0
"16",1864-01-16,35,9,0
"17",1864-01-17,38,26,0
"18",1864-01-18,33,11,0
"19",1864-01-19,23,14,0
"20",1864-01-20,35,5,0.02
"21",1864-01-21,31,5,0
"22",1864-01-22,40,17,0
"23",1864-01-23,48,22,0
"24",1864-01-24,45,27,0
"25",1864-01-25,44,26,0
"26",1864-01-26,46,32,0
"27",1864-01-27,53,29,0
"28",1864-01-28,60,32,0
"29",1864-01-29,49,28,0
"30",1864-01-30,35,29,0.28
"31",1864-01-31,38,32,0.5
"32",1864-02-01,39,25,0
"33",1864-02-02,38,21,0
"34",1864-02-03,30,20,0.01
"35",1864-02-04,38,24,0
"36",1864-02-05,37,27,0
"37",1864-02-06,34,28,0.03
"38",1864-02-07,39,22,0
"39",1864-02-08,38,15,0.05
"40",1864-02-09,23,8,0
"41",1864-02-10,19,4,0
"42",1864-02-11,42,9,0
"43",1864-02-12,39,20,0
"44",1864-02-13,43,24,0
"45",1864-02-14,39,17,0
"46",1864-02-15,44,3,0
"47",1864-02-16,31,-18,0.02
"48",1864-02-17,3,-17,0
"49",1864-02-18,10,-10,0
"50",1864-02-19,20,-4,0
"51",1864-02-20,38,18,0
"52",1864-02-21,47,30,0.03
"53",1864-02-22,45,29,0
"54",1864-02-23,53,28,0
"55",1864-02-24,48,30,0
"56",1864-02-25,45,30,0.18
"57",1864-02-26,35,22,0
"58",1864-02-27,44,25,0
"59",1864-02-28,43,14,0
"60",1864-02-29,29,13,0
"61",1864-03-01,35,11,0
"62",1864-03-02,34,13,0
"63",1864-03-03,52,15,0
"64",1864-03-04,54,21,0.2
"65",1864-03-05,35,11,0
"66",1864-03-06,45,19,0
"67",1864-03-07,46,21,0
"68",1864-03-08,49,21,0
"69",1864-03-09,43,22,0
"70",1864-03-10,50,32,0.64
"71",1864-03-11,54,30,0
"72",1864-03-12,40,27,0
"73",1864-03-13,34,17,0
"74",1864-03-14,33,9,0.02
"75",1864-03-15,24,10,0
"76",1864-03-16,45,16,0
"77",1864-03-17,41,22,0
"78",1864-03-18,33,2,0.3
"79",1864-03-19,30,4,0
"80",1864-03-20,20,-4,0
"81",1864-03-21,41,-8,0
"82",1864-03-22,27,-10,0
"83",1864-03-23,36,-2,0
"84",1864-03-24,47,13,0
"85",1864-03-25,57,28,0
"86",1864-03-26,59,25,0
"87",1864-03-27,62,28,0
"88",1864-03-28,59,37,0
"89",1864-03-29,59,31,0
"90",1864-03-30,50,31,0
"91",1864-03-31,49,31,1.1
"92",1864-04-01,53,34,0
"93",1864-04-02,52,31,0
"94",1864-04-03,60,36,0
"95",1864-04-04,46,37,0
"96",1864-04-05,51,38,0
"97",1864-04-06,56,37,0.32
"98",1864-04-07,63,34,0
"99",1864-04-08,60,40,0
"100",1864-04-09,65,40,0
"101",1864-04-10,54,24,1.17
"102",1864-04-11,66,38,0
"103",1864-04-12,58,34,0.1
"104",1864-04-13,48,33,0.04
"105",1864-04-14,59,35,0
"106",1864-04-15,51,31,0
"107",1864-04-16,50,28,0.24
"108",1864-04-17,54,17,0
"109",1864-04-18,58,19,0
"110",1864-04-19,55,18,0
"111",1864-04-20,54,20,0
"112",1864-04-21,61,38,0
"113",1864-04-22,60,43,0
"114",1864-04-23,52,35,0
"115",1864-04-24,50,37,0
"116",1864-04-25,59,40,1.83
"117",1864-04-26,68,41,0
"118",1864-04-27,59,29,0
"119",1864-04-28,52,28,0
"120",1864-04-29,59,35,0
"121",1864-04-30,54,34,0.09
"122",1864-05-01,62,33,0
"123",1864-05-02,47,31,0.09
"124",1864-05-03,54,30,0
"125",1864-05-04,63,39,0
"126",1864-05-05,79,49,0
"127",1864-05-06,74,45,0
"128",1864-05-07,69,50,0
"129",1864-05-08,68,50,1.25
"130",1864-05-09,69,32,0
"131",1864-05-10,65,30,1.38
"132",1864-05-11,60,35,0
"133",1864-05-12,66,41,0
"134",1864-05-13,64,42,0
"135",1864-05-14,63,49,0
"136",1864-05-15,72,52,0
"137",1864-05-16,70,49,0
"138",1864-05-17,72,52,0
"139",1864-05-18,74,50,0
"140",1864-05-19,76,50,0
"141",1864-05-20,84,57,0
"142",1864-05-21,82,61,0
"143",1864-05-22,72,53,0
"144",1864-05-23,82,51,0
"145",1864-05-24,71,52,0
"146",1864-05-25,65,51,0.01
"147",1864-05-26,73,52,0
"148",1864-05-27,75,42,0
"149",1864-05-28,70,50,0
"150",1864-05-29,69,44,0.04
"151",1864-05-30,76,54,0
"152",1864-05-31,80,50,0.1
"153",1864-06-01,69,40,0.12
"154",1864-06-02,72,36,0
"155",1864-06-03,69,43,0
"156",1864-06-04,75,50,0
"157",1864-06-05,76,52,0.1
"158",1864-06-06,71,35,0
"159",1864-06-07,68,47,0
"160",1864-06-08,70,54,0
"161",1864-06-09,79,39,0
"162",1864-06-10,63,37,0
"163",1864-06-11,68,41,0
"164",1864-06-12,65,31,0
"165",1864-06-13,71,35,0
"166",1864-06-14,72,35,0
"167",1864-06-15,75,45,0
"168",1864-06-16,85,50,0
"169",1864-06-17,90,56,0
"170",1864-06-18,86,62,0
"171",1864-06-19,91,58,0.01
"172",1864-06-20,93,58,0
"173",1864-06-21,94,66,0
"174",1864-06-22,86,61,0.15
"175",1864-06-23,96,62,0
"176",1864-06-24,95,69,0
"177",1864-06-25,93,69,0
"178",1864-06-26,92,55,0
"179",1864-06-27,74,38,0
"180",1864-06-28,77,52,0
"181",1864-06-29,84,57,3.5
"182",1864-06-30,94,63,0
"183",1864-07-01,93,61,0.52
"184",1864-07-02,82,64,0
"185",1864-07-03,84,50,0
"186",1864-07-04,85,60,0
"187",1864-07-05,87,63,0
"188",1864-07-06,83,65,0.21
"189",1864-07-07,90,61,0.36
"190",1864-07-08,82,55,0
"191",1864-07-09,88,66,0
"192",1864-07-10,89,63,0.02
"193",1864-07-11,81,52,0
"194",1864-07-12,80,48,0
"195",1864-07-13,82,48,0
"196",1864-07-14,79,53,0
"197",1864-07-15,84,58,0
"198",1864-07-16,93,64,0
"199",1864-07-17,84,65,0.04
"200",1864-07-18,92,59,0
"201",1864-07-19,92,67,0
"202",1864-07-20,83,49,0
"203",1864-07-21,76,38,0
"204",1864-07-22,79,43,0
"205",1864-07-23,85,44,0
"206",1864-07-24,84,52,0.02
"207",1864-07-25,84,55,0
"208",1864-07-26,90,54,0
"209",1864-07-27,92,53,0
"210",1864-07-28,94,60,0
"211",1864-07-29,97,58,0
"212",1864-07-30,97,61,0
"213",1864-07-31,89,67,0.07
"214",1864-08-01,85,65,0.05
"215",1864-08-02,84,44,0
"216",1864-08-03,86,46,0
"217",1864-08-04,87,45,0
"218",1864-08-05,89,35,0
"219",1864-08-06,92,52,0
"220",1864-08-07,91,54,0
"221",1864-08-08,96,55,0
"222",1864-08-09,97,60,0
"223",1864-08-10,98,60,0
"224",1864-08-11,101,67,0
"225",1864-08-12,96,62,0.09
"226",1864-08-13,88,52,0.16
"227",1864-08-14,94,54,0
"228",1864-08-15,93,62,0
"229",1864-08-16,83,53,0.05
"230",1864-08-17,75,36,0
"231",1864-08-18,73,43,0
"232",1864-08-19,79,50,0
"233",1864-08-20,72,57,0.01
"234",1864-08-21,66,49,0
"235",1864-08-22,79,47,0
"236",1864-08-23,75,59,0.02
"237",1864-08-24,92,62,0.02
"238",1864-08-25,82,53,0
"239",1864-08-26,82,51,0
"240",1864-08-27,72,52,0
"241",1864-08-28,71,46,0
"242",1864-08-29,66,32,0
"243",1864-08-30,73,36,0
"244",1864-08-31,72,36,0
"245",1864-09-01,78,47,0
"246",1864-09-02,74,56,0
"247",1864-09-03,74,56,0
"248",1864-09-04,76,54,0
"249",1864-09-05,68,58,0.23
"250",1864-09-06,82,57,0
"251",1864-09-07,75,57,0.62
"252",1864-09-08,74,54,0
"253",1864-09-09,79,55,0.08
"254",1864-09-10,78,54,0
"255",1864-09-11,75,35,0
"256",1864-09-12,64,25,0
"257",1864-09-13,61,36,0.38
"258",1864-09-14,67,40,0.01
"259",1864-09-15,67,35,0
"260",1864-09-16,70,32,0
"261",1864-09-17,73,50,0.23
"262",1864-09-18,63,42,0
"263",1864-09-19,62,41,0
"264",1864-09-20,69,37,0
"265",1864-09-21,75,46,0
"266",1864-09-22,75,55,0
"267",1864-09-23,75,45,0.44
"268",1864-09-24,74,30,0
"269",1864-09-25,59,41,0
"270",1864-09-26,67,51,0
"271",1864-09-27,66,30,0.12
"272",1864-09-28,62,40,0
"273",1864-09-29,49,38,1.29
"274",1864-09-30,56,36,0
"275",1864-10-01,55,40,0
"276",1864-10-02,63,42,0.01
"277",1864-10-03,60,44,0
"278",1864-10-04,62,51,0
"279",1864-10-05,62,43,0.52
"280",1864-10-06,58,45,0.22
"281",1864-10-07,57,30,0
"282",1864-10-08,41,20,0.34
"283",1864-10-09,48,28,0
"284",1864-10-10,59,25,0
"285",1864-10-11,54,28,0
"286",1864-10-12,57,25,0
"287",1864-10-13,54,22,0
"288",1864-10-14,62,29,0
"289",1864-10-15,55,38,0.04
"290",1864-10-16,53,22,0
"291",1864-10-17,51,24,0.2
"292",1864-10-18,47,32,0
"293",1864-10-19,53,27,0
"294",1864-10-20,47,24,0
"295",1864-10-21,48,25,0
"296",1864-10-22,53,35,0
"297",1864-10-23,58,40,0.05
"298",1864-10-24,52,24,0
"299",1864-10-25,56,25,0
"300",1864-10-26,59,38,0
"301",1864-10-27,56,40,0.24
"302",1864-10-28,47,41,0.08
"303",1864-10-29,50,41,0.11
"304",1864-10-30,54,38,0.04
"305",1864-10-31,58,22,0
"306",1864-11-01,45,25,0
"307",1864-11-02,45,22,0
"308",1864-11-03,46,22,0
"309",1864-11-04,47,23,0.37
"310",1864-11-05,43,22,0
"311",1864-11-06,51,32,0.07
"312",1864-11-07,57,39,0.06
"313",1864-11-08,59,45,0
"314",1864-11-09,64,31,2.52
"315",1864-11-10,42,29,0
"316",1864-11-11,36,20,0.01
"317",1864-11-12,34,20,0
"318",1864-11-13,31,24,0
"319",1864-11-14,39,24,0.23
"320",1864-11-15,49,24,0
"321",1864-11-16,43,32,0
"322",1864-11-17,47,28,0
"323",1864-11-18,42,21,0
"324",1864-11-19,42,23,0
"325",1864-11-20,48,25,0
"326",1864-11-21,41,11,0
"327",1864-11-22,27,11,0
"328",1864-11-23,32,12,0
"329",1864-11-24,37,14,0
"330",1864-11-25,44,26,0.33
"331",1864-11-26,42,29,0.04
"332",1864-11-27,44,33,0
"333",1864-11-28,60,43,0.48
"334",1864-11-29,65,39,0
"335",1864-11-30,61,27,0
"336",1864-12-01,46,34,0
"337",1864-12-02,52,38,1.16
"338",1864-12-03,51,24,0
"339",1864-12-04,34,20,0
"340",1864-12-05,36,26,0
"341",1864-12-06,36,23,0.2
"342",1864-12-07,30,0,0.6
"343",1864-12-08,18,-25,0
"344",1864-12-09,16,-17,0
"345",1864-12-10,29,11,0
"346",1864-12-11,17,-3,0.27
"347",1864-12-12,21,0,0
"348",1864-12-13,24,7,0.1
"349",1864-12-14,23,-17,0
"350",1864-12-15,23,6,0.09
"351",1864-12-16,32,22,0
"352",1864-12-17,37,12,0.08
"353",1864-12-18,37,20,0
"354",1864-12-19,35,6,0
"355",1864-12-20,38,9,0
"356",1864-12-21,22,-15,0.5
"357",1864-12-22,17,-11,0
"358",1864-12-23,30,-1,0
"359",1864-12-24,32,11,0
"360",1864-12-25,37,25,0.1
"361",1864-12-26,38,28,0
"362",1864-12-27,40,17,0.18
"363",1864-12-28,34,10,0.01
"364",1864-12-29,24,10,0
"365",1864-12-30,25,5,0
"366",1864-12-31,22,8,0
"367",1865-01-01,22,9,0
"368",1865-01-02,25,-3,0
"369",1865-01-03,31,4,0
"370",1865-01-04,28,15,0
"371",1865-01-05,39,25,0
"372",1865-01-06,37,9,0
"373",1865-01-07,23,2,0
"374",1865-01-08,30,12,0
"375",1865-01-09,37,20,0
"376",1865-01-10,31,-11,0.1
"377",1865-01-11,26,7,0
"378",1865-01-12,32,14,0
"379",1865-01-13,38,16,0.05
"380",1865-01-14,34,14,0
"381",1865-01-15,27,-6,0
"382",1865-01-16,22,0,0
"383",1865-01-17,20,-1,0
"384",1865-01-18,20,-6,0
"385",1865-01-19,21,7,0
"386",1865-01-20,28,8,0
"387",1865-01-21,29,19,0
"388",1865-01-22,37,19,0.2
"389",1865-01-23,32,9,0
"390",1865-01-24,25,-5,0.2
"391",1865-01-25,12,-8,0
"392",1865-01-26,12,-12,0
"393",1865-01-27,14,-5,0
"394",1865-01-28,31,10,0.1
"395",1865-01-29,30,4,0
"396",1865-01-30,30,5,0
"397",1865-01-31,36,23,0
"398",1865-02-01,36,12,0
"399",1865-02-02,36,20,0
"400",1865-02-03,42,29,0.36
"401",1865-02-04,42,14,0
"402",1865-02-05,31,11,0
"403",1865-02-06,26,12,0
"404",1865-02-07,22,12,0
"405",1865-02-08,22,6,0.2
"406",1865-02-09,24,10,0
"407",1865-02-10,35,-8,0
"408",1865-02-11,26,-5,0.1
"409",1865-02-12,26,-17,0
"410",1865-02-13,22,-10,0
"411",1865-02-14,39,4,0
"412",1865-02-15,33,18,0
"413",1865-02-16,36,19,0.4
"414",1865-02-17,30,15,0
"415",1865-02-18,35,17,0
"416",1865-02-19,40,-3,0
