"","Date","tmax","tmin","prcp"
"1",1897-01-01,40,34,0
"2",1897-01-02,45,37,0
"3",1897-01-03,57,40,4.9
"4",1897-01-04,40,22,0.22
"5",1897-01-05,25,19,0.23
"6",1897-01-06,26,23,0
"7",1897-01-07,28,17,0
"8",1897-01-08,32,17,0
"9",1897-01-09,38,33,0
"10",1897-01-10,32,27,0
"11",1897-01-11,27,22,0.2
"12",1897-01-12,22,11,0
"13",1897-01-13,26,12,0
"14",1897-01-14,29,16,0
"15",1897-01-15,36,12,0
"16",1897-01-16,35,28,0
"17",1897-01-17,45,30,1.3
"18",1897-01-18,30,14,0
"19",1897-01-19,19,7,0
"20",1897-01-20,35,19,0
"21",1897-01-21,42,36,0
"22",1897-01-22,36,14,0.3
"23",1897-01-23,13,7,0.2
"24",1897-01-24,7,-1,0.17
"25",1897-01-25,10,0,0.1
"26",1897-01-26,10,6,0
"27",1897-01-27,14,6,0
"28",1897-01-28,26,14,NA
"29",1897-01-29,27,15,0.1
"30",1897-01-30,26,14,0
"31",1897-01-31,30,18,0
"32",1897-02-01,29,14,0
"33",1897-02-02,35,22,0
"34",1897-02-03,34,24,0
"35",1897-02-04,35,14,0
"36",1897-02-05,33,22,0
"37",1897-02-06,37,31,0
"38",1897-02-07,33,26,0
"39",1897-02-08,33,28,0
"40",1897-02-09,29,25,0
"41",1897-02-10,28,20,0
"42",1897-02-11,26,20,0.2
"43",1897-02-12,37,20,0
"44",1897-02-13,38,22,0
"45",1897-02-14,37,28,0
"46",1897-02-15,36,29,0
"47",1897-02-16,36,30,0
"48",1897-02-17,37,30,0
"49",1897-02-18,33,26,0
"50",1897-02-19,35,16,0
"51",1897-02-20,37,29,0
"52",1897-02-21,35,31,0
"53",1897-02-22,36,26,0
"54",1897-02-23,26,16,NA
"55",1897-02-24,34,14,0
"56",1897-02-25,20,14,0
"57",1897-02-26,14,7,0.1
"58",1897-02-27,18,6,0
"59",1897-02-28,18,11,0.1
"60",1897-03-01,34,9,0
"61",1897-03-02,22,14,0
"62",1897-03-03,24,15,0.2
"63",1897-03-04,31,20,0
