"","Date","tmax","tmin","prcp"
"1",1875-01-01,15,-11,0
"2",1875-01-02,-4,-14,0.08
"3",1875-01-03,-4,-17,0.01
"4",1875-01-04,-12,-21,0.01
"5",1875-01-05,-3,-28,0
"6",1875-01-06,5,-19,0
"7",1875-01-07,-5,-21,0.22
"8",1875-01-08,-20,-34,0.08
"9",1875-01-09,-1,-26,0
"10",1875-01-10,-7,-20,0
"11",1875-01-11,-14,-31,0.15
"12",1875-01-12,-20,-30,0.09
"13",1875-01-13,-25,-34,0
"14",1875-01-14,-15,-30,0.01
"15",1875-01-15,-12,-12,0.06
"16",1875-01-16,-4,-22,0
"17",1875-01-17,-12,-21,0
"18",1875-01-18,0,-20,0
"19",1875-01-19,-2,-32,0.01
"20",1875-01-20,20,2,0.01
"21",1875-01-21,7,-8,0
"22",1875-01-22,10,-14,0
"23",1875-01-23,5,-2,0.01
"24",1875-01-24,0,-18,0
"25",1875-01-25,6,-19,0
"26",1875-01-26,4,-10,0
"27",1875-01-27,13,-11,0
"28",1875-01-28,7,-4,0.12
"29",1875-01-29,16,-1,0.23
"30",1875-01-30,1,-8,0.04
"31",1875-01-31,38,-14,0
"32",1875-02-01,14,-9,0
"33",1875-02-02,-9,-25,0.06
"34",1875-02-03,-19,-28,0
"35",1875-02-04,-4,-31,0
"36",1875-02-05,-5,-12,0
"37",1875-02-06,-3,-16,0
"38",1875-02-07,3,-15,0.03
"39",1875-02-08,5,-12,0.08
"40",1875-02-09,11,-16,0.44
"41",1875-02-10,14,-12,0.09
"42",1875-02-11,-10,-26,0
"43",1875-02-12,1,-20,0
"44",1875-02-13,1,-14,0
"45",1875-02-14,-3,-24,0
"46",1875-02-15,10,-23,0
"47",1875-02-16,22,-15,0
"48",1875-02-17,6,-30,0
"49",1875-02-18,19,1,0.01
"50",1875-02-19,20,15,0.05
"51",1875-02-20,23,-5,0.08
"52",1875-02-21,12,-11,0
"53",1875-02-22,18,-8,0.09
"54",1875-02-23,6,-11,0
"55",1875-02-24,7,-15,0.13
"56",1875-02-25,-1,-12,0.21
"57",1875-02-26,3,-9,0.02
"58",1875-02-27,40,-16,0
"59",1875-02-28,11,-5,0.03
"60",1875-03-01,10,-8,0
"61",1875-03-02,18,-7,0.04
"62",1875-03-03,24,0,0.05
"63",1875-03-04,28,8,0.48
"64",1875-03-05,22,4,0.24
"65",1875-03-06,19,-6,0
"66",1875-03-07,24,0,0
"67",1875-03-08,20,5,0.05
"68",1875-03-09,30,3,0
"69",1875-03-10,32,7,0.2
"70",1875-03-11,26,15,0.15
"71",1875-03-12,30,10,0.04
"72",1875-03-13,24,10,0.01
"73",1875-03-14,5,-1,0.5
"74",1875-03-15,4,-6,0.25
"75",1875-03-16,2,-11,0.04
"76",1875-03-17,1,-25,0
"77",1875-03-18,8,-20,0
"78",1875-03-19,18,-14,0.01
"79",1875-03-20,28,2,0
"80",1875-03-21,34,15,0
"81",1875-03-22,36,14,0
"82",1875-03-23,30,9,0
"83",1875-03-24,28,17,0
"84",1875-03-25,43,21,0
"85",1875-03-26,37,22,0
"86",1875-03-27,36,10,0
"87",1875-03-28,51,27,0
"88",1875-03-29,44,31,0
"89",1875-03-30,34,23,0
"90",1875-03-31,38,16,0
"91",1875-04-01,47,16,0
"92",1875-04-02,55,30,0.04
"93",1875-04-03,49,29,0
"94",1875-04-04,36,22,1.24
"95",1875-04-05,24,8,0.08
"96",1875-04-06,21,10,0.01
"97",1875-04-07,27,18,1
"98",1875-04-08,32,16,0.96
"99",1875-04-09,26,13,0.48
"100",1875-04-10,30,21,0.16
"101",1875-04-11,32,22,0
"102",1875-04-12,38,13,0
"103",1875-04-13,48,22,0
"104",1875-04-14,58,32,0
"105",1875-04-15,43,18,0
"106",1875-04-16,35,15,0
"107",1875-04-17,56,24,0
"108",1875-04-18,67,29,0
"109",1875-04-19,49,32,0
"110",1875-04-20,53,28,0
"111",1875-04-21,51,37,0
"112",1875-04-22,51,37,0
"113",1875-04-23,42,32,0
"114",1875-04-24,53,28,0
"115",1875-04-25,53,28,0.14
"116",1875-04-26,63,31,0
"117",1875-04-27,57,39,0
"118",1875-04-28,51,30,0
"119",1875-04-29,39,22,0.11
"120",1875-04-30,42,23,0
"121",1875-05-01,44,21,0
"122",1875-05-02,49,27,0
"123",1875-05-03,57,29,0
"124",1875-05-04,66,35,0
"125",1875-05-05,64,38,0
"126",1875-05-06,69,46,0.09
"127",1875-05-07,61,48,0.34
"128",1875-05-08,63,38,0.01
"129",1875-05-09,60,41,0.02
"130",1875-05-10,62,37,0.01
"131",1875-05-11,61,39,0
"132",1875-05-12,67,34,0.05
"133",1875-05-13,68,42,0
"134",1875-05-14,67,38,0
"135",1875-05-15,72,44,0
"136",1875-05-16,69,51,0
"137",1875-05-17,68,34,0.03
"138",1875-05-18,74,53,0.02
"139",1875-05-19,83,48,0.58
"140",1875-05-20,74,47,0
"141",1875-05-21,82,49,0
"142",1875-05-22,88,53,0.63
"143",1875-05-23,75,54,0
"144",1875-05-24,72,52,0
"145",1875-05-25,85,46,0.42
"146",1875-05-26,67,55,0.84
"147",1875-05-27,60,46,0.14
"148",1875-05-28,60,38,0
"149",1875-05-29,77,38,0.11
"150",1875-05-30,64,49,0.08
"151",1875-05-31,66,48,0.03
"152",1875-06-01,59,44,0.18
"153",1875-06-02,59,42,0.12
"154",1875-06-03,59,32,0
"155",1875-06-04,57,37,0.01
"156",1875-06-05,59,40,0
"157",1875-06-06,67,39,0
"158",1875-06-07,72,41,0
"159",1875-06-08,76,50,0
"160",1875-06-09,79,44,0
"161",1875-06-10,74,48,0.79
"162",1875-06-11,60,40,0.31
"163",1875-06-12,71,39,0
"164",1875-06-13,83,54,0
"165",1875-06-14,64,54,0.25
"166",1875-06-15,84,51,0.26
"167",1875-06-16,84,56,0
"168",1875-06-17,75,60,0.02
"169",1875-06-18,68,56,0.7
"170",1875-06-19,66,54,0.04
"171",1875-06-20,78,57,0
"172",1875-06-21,78,58,0.41
"173",1875-06-22,68,52,0
"174",1875-06-23,73,53,1.55
"175",1875-06-24,89,50,0
"176",1875-06-25,75,53,0.01
"177",1875-06-26,59,49,0.37
"178",1875-06-27,75,47,0
"179",1875-06-28,83,51,0
"180",1875-06-29,74,46,0
"181",1875-06-30,77,47,0
"182",1875-07-01,78,57,0
"183",1875-07-02,84,62,0
"184",1875-07-03,74,53,0
"185",1875-07-04,70,48,0
"186",1875-07-05,73,55,0.01
"187",1875-07-06,86,46,0
"188",1875-07-07,89,57,0.29
"189",1875-07-08,84,58,0
"190",1875-07-09,86,57,0
"191",1875-07-10,86,60,0
"192",1875-07-11,88,58,0
"193",1875-07-12,83,58,0
"194",1875-07-13,92,59,0.02
"195",1875-07-14,95,57,0
"196",1875-07-15,84,55,0.68
"197",1875-07-16,83,59,0.02
"198",1875-07-17,74,53,0
"199",1875-07-18,85,54,0
"200",1875-07-19,81,61,0
"201",1875-07-20,92,51,0.01
"202",1875-07-21,88,58,0
"203",1875-07-22,82,54,0
"204",1875-07-23,83,51,0.15
"205",1875-07-24,69,56,0.22
"206",1875-07-25,73,48,0
"207",1875-07-26,81,46,0
"208",1875-07-27,85,49,0
"209",1875-07-28,94,58,0
"210",1875-07-29,75,55,0.14
"211",1875-07-30,72,54,0
"212",1875-07-31,81,52,0
"213",1875-08-01,73,61,0.5
"214",1875-08-02,82,51,0
"215",1875-08-03,89,60,0
"216",1875-08-04,89,55,0.06
"217",1875-08-05,79,59,0
"218",1875-08-06,83,51,0
"219",1875-08-07,91,58,0
"220",1875-08-08,86,63,0.05
"221",1875-08-09,94,59,0
"222",1875-08-10,81,53,0
"223",1875-08-11,80,60,0
"224",1875-08-12,82,47,0
"225",1875-08-13,84,51,0.01
"226",1875-08-14,74,51,0
"227",1875-08-15,71,47,0
"228",1875-08-16,73,54,0
"229",1875-08-17,74,48,0
"230",1875-08-18,76,48,0
"231",1875-08-19,84,44,0
"232",1875-08-20,74,49,0
"233",1875-08-21,77,39,0
"234",1875-08-22,85,53,0
"235",1875-08-23,86,62,0
"236",1875-08-24,83,62,0
"237",1875-08-25,93,60,1.83
"238",1875-08-26,74,54,0.1
"239",1875-08-27,65,56,0.2
"240",1875-08-28,66,49,0.03
"241",1875-08-29,81,46,0
"242",1875-08-30,72,50,0.07
"243",1875-08-31,70,48,0.04
"244",1875-09-01,74,46,0
"245",1875-09-02,64,56,0.78
"246",1875-09-03,77,54,0.06
"247",1875-09-04,73,52,0
"248",1875-09-05,83,45,0
"249",1875-09-06,85,55,0
"250",1875-09-07,83,58,0
"251",1875-09-08,74,54,0
"252",1875-09-09,59,44,0
"253",1875-09-10,69,39,0
"254",1875-09-11,72,50,0
"255",1875-09-12,74,40,0
"256",1875-09-13,73,54,0.64
"257",1875-09-14,78,57,0.02
"258",1875-09-15,63,51,0
"259",1875-09-16,51,43,0.1
"260",1875-09-17,67,40,0
"261",1875-09-18,57,40,0
"262",1875-09-19,48,30,0
"263",1875-09-20,57,34,0.06
"264",1875-09-21,65,29,0
"265",1875-09-22,79,37,0
"266",1875-09-23,85,45,0
"267",1875-09-24,65,40,0
"268",1875-09-25,69,36,0
"269",1875-09-26,83,42,0
"270",1875-09-27,75,46,0
"271",1875-09-28,72,46,0
"272",1875-09-29,62,40,0
"273",1875-09-30,52,42,0.19
"274",1875-10-01,63,30,0
"275",1875-10-02,70,38,0
"276",1875-10-03,52,36,0
"277",1875-10-04,48,32,0.28
"278",1875-10-05,44,32,0.04
"279",1875-10-06,56,38,0
"280",1875-10-07,56,42,0
"281",1875-10-08,54,34,0.52
"282",1875-10-09,48,34,0
"283",1875-10-10,37,26,0.2
"284",1875-10-11,45,21,0
"285",1875-10-12,63,29,0
"286",1875-10-13,65,39,0
"287",1875-10-14,52,32,0.04
"288",1875-10-15,70,38,0
"289",1875-10-16,73,40,0
"290",1875-10-17,59,30,0
"291",1875-10-18,70,31,0
"292",1875-10-19,76,38,0
"293",1875-10-20,82,41,0
"294",1875-10-21,82,39,0
"295",1875-10-22,68,48,0
"296",1875-10-23,57,43,0.32
"297",1875-10-24,47,36,0.78
"298",1875-10-25,39,27,0.15
"299",1875-10-26,34,27,0
"300",1875-10-27,42,30,0
"301",1875-10-28,37,30,0.01
"302",1875-10-29,32,25,0
"303",1875-10-30,30,22,0.03
"304",1875-10-31,43,25,0
"305",1875-11-01,34,29,0
"306",1875-11-02,51,29,0.13
"307",1875-11-03,42,26,0
"308",1875-11-04,42,19,0
"309",1875-11-05,52,28,0
"310",1875-11-06,55,28,0
"311",1875-11-07,44,29,0
"312",1875-11-08,44,19,0
"313",1875-11-09,58,22,0
"314",1875-11-10,56,31,0
"315",1875-11-11,53,23,0
"316",1875-11-12,37,13,0
"317",1875-11-13,42,25,0
"318",1875-11-14,33,9,0.45
"319",1875-11-15,15,0,0.06
"320",1875-11-16,13,-2,0
"321",1875-11-17,29,-2,0.02
"322",1875-11-18,20,0,0.11
"323",1875-11-19,14,-8,0.1
"324",1875-11-20,16,-16,0
"325",1875-11-21,4,-28,0
"326",1875-11-22,11,-3,0
"327",1875-11-23,9,-5,0
"328",1875-11-24,17,-8,0
"329",1875-11-25,8,2,0.13
"330",1875-11-26,7,-2,0.01
"331",1875-11-27,10,-6,0
"332",1875-11-28,-4,-25,0.17
"333",1875-11-29,2,-23,0.16
"334",1875-11-30,35,2,0
"335",1875-12-01,26,10,0
"336",1875-12-02,35,-8,0
"337",1875-12-03,34,-1,0
"338",1875-12-04,35,-20,0
"339",1875-12-05,33,-6,0.13
"340",1875-12-06,16,-6,0
"341",1875-12-07,21,7,0
"342",1875-12-08,23,12,0
"343",1875-12-09,38,12,0.05
"344",1875-12-10,26,5,0
"345",1875-12-11,40,20,0
"346",1875-12-12,35,24,0
"347",1875-12-13,38,19,0
"348",1875-12-14,54,21,0
"349",1875-12-15,37,18,0
"350",1875-12-16,18,-5,0
"351",1875-12-17,24,-6,0
"352",1875-12-18,19,3,0.02
"353",1875-12-19,49,5,0
"354",1875-12-20,44,20,0
"355",1875-12-21,46,25,0
"356",1875-12-22,55,20,0
"357",1875-12-23,26,10,0.01
"358",1875-12-24,25,9,0
"359",1875-12-25,26,7,0.15
"360",1875-12-26,14,-6,0
"361",1875-12-27,16,0,0
"362",1875-12-28,24,3,0
"363",1875-12-29,37,15,0
"364",1875-12-30,30,14,0
"365",1875-12-31,28,8,0.03
"366",1876-01-01,32,9,0
"367",1876-01-02,24,-2,0
"368",1876-01-03,2,-11,0
"369",1876-01-04,12,-2,0.01
"370",1876-01-05,36,0,0
"371",1876-01-06,48,14,0
"372",1876-01-07,25,12,0
"373",1876-01-08,18,5,0
"374",1876-01-09,5,-6,0
"375",1876-01-10,20,-15,0.02
"376",1876-01-11,26,3,0.06
"377",1876-01-12,20,-7,0
"378",1876-01-13,42,4,0
"379",1876-01-14,48,3,0
"380",1876-01-15,47,17,0
"381",1876-01-16,47,27,0
"382",1876-01-17,47,27,0.01
"383",1876-01-18,28,8,0
"384",1876-01-19,12,-2,0
"385",1876-01-20,1,-11,0
"386",1876-01-21,-1,-10,0.63
"387",1876-01-22,2,-10,0.04
"388",1876-01-23,-2,-21,0
"389",1876-01-24,-1,-30,0
"390",1876-01-25,20,-19,0
"391",1876-01-26,27,-8,0
"392",1876-01-27,21,5,0
"393",1876-01-28,6,-19,0
"394",1876-01-29,26,-22,0
"395",1876-01-30,8,-17,0
"396",1876-01-31,-16,-25,0.01
"397",1876-02-01,-6,-28,0.03
"398",1876-02-02,1,-11,0.24
"399",1876-02-03,-4,-17,0
"400",1876-02-04,6,-15,0.18
"401",1876-02-05,21,2,0
"402",1876-02-06,7,-9,0
"403",1876-02-07,4,-15,0
"404",1876-02-08,12,-20,0
"405",1876-02-09,21,9,0
"406",1876-02-10,26,4,0
"407",1876-02-11,21,-5,0
"408",1876-02-12,10,-5,0.12
"409",1876-02-13,13,-3,0.26
"410",1876-02-14,12,2,0
"411",1876-02-15,15,1,0.02
"412",1876-02-16,23,8,0.04
"413",1876-02-17,45,3,0
"414",1876-02-18,40,8,0
"415",1876-02-19,20,0,0
"416",1876-02-20,14,-9,0.08
"417",1876-02-21,6,-14,0.23
"418",1876-02-22,0,-10,0.11
"419",1876-02-23,24,-5,0
"420",1876-02-24,48,10,0
"421",1876-02-25,13,-1,0
"422",1876-02-26,9,-1,0.03
"423",1876-02-27,8,2,0.11
"424",1876-02-28,16,1,0
"425",1876-02-29,16,2,0
"426",1876-03-01,25,5,0.1
"427",1876-03-02,38,4,0
"428",1876-03-03,36,11,0
"429",1876-03-04,40,10,0
"430",1876-03-05,28,-3,0.04
"431",1876-03-06,40,-9,0
"432",1876-03-07,22,-8,0
"433",1876-03-08,17,5,0.05
"434",1876-03-09,12,2,0.89
"435",1876-03-10,3,-6,0.73
"436",1876-03-11,7,-9,0.31
"437",1876-03-12,10,-22,0
"438",1876-03-13,14,1,0.35
"439",1876-03-14,10,-4,0.07
"440",1876-03-15,12,3,0.23
"441",1876-03-16,10,7,0.3
"442",1876-03-17,8,-8,0
"443",1876-03-18,13,-17,0.11
"444",1876-03-19,7,-7,0.05
"445",1876-03-20,21,-17,0
"446",1876-03-21,33,4,0
"447",1876-03-22,38,15,0
"448",1876-03-23,42,26,0
"449",1876-03-24,37,22,0.02
"450",1876-03-25,32,24,0.02
"451",1876-03-26,26,19,0
"452",1876-03-27,26,16,0
"453",1876-03-28,36,12,0
"454",1876-03-29,36,12,0
"455",1876-03-30,35,10,0
"456",1876-03-31,39,19,0
"457",1876-04-01,42,16,0
"458",1876-04-02,46,29,0
"459",1876-04-03,40,24,0
