"","Date","tmax","tmin","prcp"
"1",1879-01-01,NA,NA,0
"2",1879-01-02,NA,NA,0
"3",1879-01-03,NA,NA,0
"4",1879-01-04,NA,NA,0
"5",1879-01-05,NA,NA,0
"6",1879-01-06,NA,NA,0
"7",1879-01-07,NA,NA,0
"8",1879-01-08,NA,NA,1.39
"9",1879-01-09,40,15,1.18
"10",1879-01-10,33,13,0
"11",1879-01-11,42,27,2.31
"12",1879-01-12,44,33,1.01
"13",1879-01-13,44,31,0
"14",1879-01-14,50,34,0
"15",1879-01-15,52,30,0
"16",1879-01-16,58,33,0.01
"17",1879-01-17,48,34,0.55
"18",1879-01-18,48,36,0.49
"19",1879-01-19,37,22,0
"20",1879-01-20,50,21,0
"21",1879-01-21,62,31,0
"22",1879-01-22,62,45,0
"23",1879-01-23,56,50,0.05
"24",1879-01-24,63,44,0
"25",1879-01-25,62,49,0
"26",1879-01-26,65,40,0
"27",1879-01-27,57,50,0.32
"28",1879-01-28,73,52,0.01
"29",1879-01-29,67,62,0.25
"30",1879-01-30,67,51,0.12
"31",1879-01-31,57,43,0.79
"32",1879-02-01,46,21,0.01
"33",1879-02-02,39,22,0
"34",1879-02-03,50,24,0
"35",1879-02-04,51,29,0.42
"36",1879-02-05,58,42,1.11
"37",1879-02-06,45,36,0.11
"38",1879-02-07,47,33,0
"39",1879-02-08,55,33,0
"40",1879-02-09,55,33,0
"41",1879-02-10,51,33,0
"42",1879-02-11,58,47,0.26
"43",1879-02-12,60,35,0
"44",1879-02-13,43,27,0.04
"45",1879-02-14,33,17,0
"46",1879-02-15,41,16,0
"47",1879-02-16,42,31,0.28
"48",1879-02-17,42,35,2.54
"49",1879-02-18,40,32,0
"50",1879-02-19,52,36,0
"51",1879-02-20,44,31,0
"52",1879-02-21,43,26,0
"53",1879-02-22,52,35,0.78
"54",1879-02-23,56,41,0
"55",1879-02-24,65,37,0
"56",1879-02-25,67,49,0
"57",1879-02-26,62,26,0.3
"58",1879-02-27,35,19,0
"59",1879-02-28,54,25,0
"60",1879-03-01,60,37,0
"61",1879-03-02,67,36,0
"62",1879-03-03,52,35,0
"63",1879-03-04,63,32,0
"64",1879-03-05,66,43,0
"65",1879-03-06,72,49,0
"66",1879-03-07,77,51,0
"67",1879-03-08,77,46,0
"68",1879-03-09,77,50,0
"69",1879-03-10,71,66,0
"70",1879-03-11,75,56,0.77
