"","Date","tmax","tmin","prcp"
"1",1888-01-01,62,38,0
"2",1888-01-02,62,41,0
"3",1888-01-03,61,50,0
"4",1888-01-04,73,56,0.01
"5",1888-01-05,73,61,0
"6",1888-01-06,73,61,0
"7",1888-01-07,73,55,0
"8",1888-01-08,55,30,0.24
"9",1888-01-09,33,28,0.04
"10",1888-01-10,37,31,0
"11",1888-01-11,43,34,0.03
"12",1888-01-12,51,42,0.02
"13",1888-01-13,57,46,0
"14",1888-01-14,71,52,0.01
"15",1888-01-15,62,16,0.27
"16",1888-01-16,26,16,0.01
"17",1888-01-17,42,25,0.01
"18",1888-01-18,46,34,0
"19",1888-01-19,45,34,0
"20",1888-01-20,58,41,0
"21",1888-01-21,57,33,0.02
"22",1888-01-22,40,32,0.09
"23",1888-01-23,48,39,0.36
"24",1888-01-24,52,46,0.15
"25",1888-01-25,60,51,0
"26",1888-01-26,60,50,0
"27",1888-01-27,61,50,0
"28",1888-01-28,58,51,0.01
"29",1888-01-29,60,52,0.02
"30",1888-01-30,63,56,0.09
"31",1888-01-31,61,56,0.53
"32",1888-02-01,62,57,0.26
"33",1888-02-02,70,59,0
"34",1888-02-03,64,52,0
"35",1888-02-04,61,52,1.62
"36",1888-02-05,66,54,0
"37",1888-02-06,56,47,0
"38",1888-02-07,67,54,0
"39",1888-02-08,70,62,0
"40",1888-02-09,67,59,0.03
"41",1888-02-10,64,56,0
"42",1888-02-11,68,54,0
"43",1888-02-12,60,46,0
"44",1888-02-13,66,57,0
"45",1888-02-14,68,63,0.01
"46",1888-02-15,65,44,0.96
"47",1888-02-16,55,43,0
"48",1888-02-17,60,50,0
"49",1888-02-18,66,59,0
"50",1888-02-19,70,61,0
"51",1888-02-20,66,56,0.14
"52",1888-02-21,64,53,0
"53",1888-02-22,71,58,0.48
"54",1888-02-23,65,52,0
"55",1888-02-24,72,49,0
"56",1888-02-25,63,51,0
"57",1888-02-26,64,52,0
"58",1888-02-27,65,57,0
"59",1888-02-28,68,60,0
"60",1888-02-29,71,62,0
"61",1888-03-01,72,65,0
"62",1888-03-02,71,66,0
"63",1888-03-03,74,66,0
"64",1888-03-04,73,51,0.04
"65",1888-03-05,58,43,0
"66",1888-03-06,60,42,0
"67",1888-03-07,58,45,0
"68",1888-03-08,64,57,0
"69",1888-03-09,70,62,0
