"","Date","tmax","tmin","prcp"
"1",1896-01-01,27,21,0
"2",1896-01-02,40,20,0
"3",1896-01-03,35,20,0.01
"4",1896-01-04,20,8,0
"5",1896-01-05,14,4,0
"6",1896-01-06,13,1,0
"7",1896-01-07,22,11,0
"8",1896-01-08,24,13,0
"9",1896-01-09,25,19,0.04
"10",1896-01-10,32,22,0
"11",1896-01-11,28,21,0
"12",1896-01-12,34,20,0
"13",1896-01-13,29,19,0
"14",1896-01-14,28,23,0
"15",1896-01-15,32,22,0
"16",1896-01-16,35,10,0
"17",1896-01-17,39,19,0
"18",1896-01-18,39,18,0
"19",1896-01-19,38,32,0.11
"20",1896-01-20,36,30,0
"21",1896-01-21,35,29,0
"22",1896-01-22,39,26,0
"23",1896-01-23,37,30,0
"24",1896-01-24,42,33,1.6
"25",1896-01-25,40,36,0
"26",1896-01-26,40,34,0
"27",1896-01-27,34,23,0
"28",1896-01-28,40,22,0
"29",1896-01-29,45,21,0
"30",1896-01-30,46,31,0
"31",1896-01-31,37,27,0
"32",1896-02-01,40,33,0.27
"33",1896-02-02,44,33,0
"34",1896-02-03,32,25,0.17
"35",1896-02-04,35,26,NA
"36",1896-02-05,39,30,0
"37",1896-02-06,47,33,1.75
"38",1896-02-07,38,32,0
"39",1896-02-08,37,32,0
"40",1896-02-09,32,28,0.75
"41",1896-02-10,35,25,0
"42",1896-02-11,28,20,0
"43",1896-02-12,32,15,0
"44",1896-02-13,35,20,0.15
"45",1896-02-14,33,26,0
"46",1896-02-15,50,20,0
"47",1896-02-16,22,9,0
"48",1896-02-17,11,-4,0
"49",1896-02-18,22,-2,0
"50",1896-02-19,27,13,0
"51",1896-02-20,13,5,0
"52",1896-02-21,22,7,0
"53",1896-02-22,34,12,0
"54",1896-02-23,45,23,0
"55",1896-02-24,45,31,0
"56",1896-02-25,31,18,0
"57",1896-02-26,30,16,0.11
"58",1896-02-27,43,25,0
"59",1896-02-28,48,34,0
"60",1896-02-29,42,38,0.61
"61",1896-03-01,42,32,0.58
"62",1896-03-02,32,24,0
"63",1896-03-03,32,17,0
"64",1896-03-04,30,12,0
"65",1896-03-05,38,14,0
"66",1896-03-06,48,22,0
"67",1896-03-07,46,33,0.08
"68",1896-03-08,34,27,0
"69",1896-03-09,39,25,0
"70",1896-03-10,33,25,0.03
"71",1896-03-11,38,24,0
"72",1896-03-12,24,12,0.82
"73",1896-03-13,34,2,0
"74",1896-03-14,29,1,0
"75",1896-03-15,28,14,0
"76",1896-03-16,34,24,0.27
"77",1896-03-17,33,20,0
"78",1896-03-18,39,15,0
"79",1896-03-19,42,30,1.66
"80",1896-03-20,33,24,0
"81",1896-03-21,40,16,0
"82",1896-03-22,46,32,0.17
"83",1896-03-23,32,18,0
"84",1896-03-24,31,7,0
"85",1896-03-25,40,19,0
"86",1896-03-26,47,33,0.22
"87",1896-03-27,36,20,0
"88",1896-03-28,46,20,0
"89",1896-03-29,52,38,0.33
"90",1896-03-30,64,40,0
"91",1896-03-31,62,33,0
"92",1896-04-01,49,36,0.11
"93",1896-04-02,44,30,0
"94",1896-04-03,30,22,0
"95",1896-04-04,37,24,0
"96",1896-04-05,48,28,0
"97",1896-04-06,53,32,0
"98",1896-04-07,38,29,0
"99",1896-04-08,47,32,0
"100",1896-04-09,49,27,0
"101",1896-04-10,42,35,0.15
"102",1896-04-11,48,38,0.06
"103",1896-04-12,65,42,0
"104",1896-04-13,80,47,0
"105",1896-04-14,75,55,0
"106",1896-04-15,80,47,0
"107",1896-04-16,86,53,0
"108",1896-04-17,88,58,0
"109",1896-04-18,89,59,0
"110",1896-04-19,87,61,0
"111",1896-04-20,79,57,0.21
"112",1896-04-21,76,56,0
"113",1896-04-22,60,45,0
"114",1896-04-23,67,37,0
"115",1896-04-24,55,48,0.46
"116",1896-04-25,60,48,0
"117",1896-04-26,68,47,0
"118",1896-04-27,63,52,0
"119",1896-04-28,60,48,0.04
"120",1896-04-29,72,47,0
"121",1896-04-30,65,57,0
"122",1896-05-01,59,51,0
"123",1896-05-02,54,49,0.03
"124",1896-05-03,67,50,0
"125",1896-05-04,80,48,0
"126",1896-05-05,77,53,0
"127",1896-05-06,71,48,0
"128",1896-05-07,67,51,0
"129",1896-05-08,63,48,0.17
"130",1896-05-09,89,50,0
"131",1896-05-10,90,59,0
"132",1896-05-11,89,65,0.05
"133",1896-05-12,76,62,0
"134",1896-05-13,80,57,0
"135",1896-05-14,76,60,0.06
"136",1896-05-15,80,63,0
"137",1896-05-16,83,50,0
"138",1896-05-17,88,59,0
"139",1896-05-18,81,55,0
"140",1896-05-19,74,57,0.29
"141",1896-05-20,64,45,0
"142",1896-05-21,60,50,0.31
"143",1896-05-22,79,57,0
"144",1896-05-23,74,55,0
"145",1896-05-24,70,56,0
"146",1896-05-25,64,57,0
