"","Date","tmax","tmin","prcp"
"1",1881-01-01,29,12,0.09
"2",1881-01-02,16,9,0
"3",1881-01-03,39,16,0
"4",1881-01-04,44,30,0.03
"5",1881-01-05,30,26,0
"6",1881-01-06,28,18,0.01
"7",1881-01-07,18,-10,0.04
"8",1881-01-08,-9,-21,0
"9",1881-01-09,23,-16,0
"10",1881-01-10,26,8,0
"11",1881-01-11,40,7,0.13
"12",1881-01-12,38,-10,1.13
"13",1881-01-13,0,-16,0
"14",1881-01-14,20,-14,0.42
"15",1881-01-15,17,-10,0.03
"16",1881-01-16,25,-14,0
"17",1881-01-17,8,-17,0
"18",1881-01-18,33,2,0
"19",1881-01-19,38,21,0.06
"20",1881-01-20,21,4,0
"21",1881-01-21,16,-1,0
"22",1881-01-22,13,2,0
"23",1881-01-23,24,2,0.11
"24",1881-01-24,31,12,0.32
"25",1881-01-25,1,-15,0.09
"26",1881-01-26,-10,-25,0.02
"27",1881-01-27,7,-15,0.19
"28",1881-01-28,7,-1,0.29
"29",1881-01-29,37,-2,0
"30",1881-01-30,0,-14,0
"31",1881-01-31,15,-9,0
"32",1881-02-01,51,-2,0
"33",1881-02-02,49,22,0
"34",1881-02-03,46,21,0
"35",1881-02-04,51,25,0
"36",1881-02-05,60,35,0
"37",1881-02-06,42,28,0
"38",1881-02-07,40,25,0
"39",1881-02-08,36,25,0
"40",1881-02-09,28,15,0.07
"41",1881-02-10,18,10,0.04
"42",1881-02-11,16,0,0
"43",1881-02-12,6,-5,0.03
"44",1881-02-13,-1,-9,0.22
"45",1881-02-14,-4,-20,0
"46",1881-02-15,-2,-25,0
"47",1881-02-16,12,-14,0
"48",1881-02-17,9,-14,0
"49",1881-02-18,16,-6,0
"50",1881-02-19,33,13,0
"51",1881-02-20,42,17,0
"52",1881-02-21,49,31,0
"53",1881-02-22,54,44,0
"54",1881-02-23,57,42,0
"55",1881-02-24,55,37,0
"56",1881-02-25,43,31,0.15
"57",1881-02-26,43,29,0
"58",1881-02-27,40,30,0
"59",1881-02-28,60,33,0
"60",1881-03-01,43,32,0
"61",1881-03-02,42,31,0
"62",1881-03-03,37,26,0
"63",1881-03-04,40,26,0
"64",1881-03-05,36,30,0
"65",1881-03-06,44,25,0
"66",1881-03-07,42,24,0
"67",1881-03-08,55,29,0
"68",1881-03-09,56,32,0
"69",1881-03-10,35,28,0
"70",1881-03-11,39,25,0
"71",1881-03-12,32,24,0
"72",1881-03-13,32,24,0
"73",1881-03-14,32,12,0
"74",1881-03-15,36,14,0
"75",1881-03-16,45,20,0
"76",1881-03-17,40,26,0
"77",1881-03-18,40,22,0
"78",1881-03-19,48,34,0
"79",1881-03-20,47,36,0
"80",1881-03-21,54,35,0
"81",1881-03-22,61,34,0
"82",1881-03-23,58,33,0
"83",1881-03-24,51,35,0
"84",1881-03-25,60,44,0
"85",1881-03-26,66,36,0
"86",1881-03-27,54,40,0
"87",1881-03-28,60,33,0
"88",1881-03-29,63,37,0
"89",1881-03-30,64,39,0
"90",1881-03-31,60,42,0
"91",1881-04-01,63,41,0
"92",1881-04-02,56,35,0
"93",1881-04-03,61,32,0
"94",1881-04-04,65,37,0
"95",1881-04-05,63,40,0
"96",1881-04-06,49,28,0.1
"97",1881-04-07,40,24,0.05
"98",1881-04-08,40,23,0.18
"99",1881-04-09,40,21,0.22
"100",1881-04-10,40,21,0.38
"101",1881-04-11,40,19,0.27
"102",1881-04-12,47,6,0
"103",1881-04-13,58,29,0
"104",1881-04-14,59,42,0
"105",1881-04-15,65,44,0
"106",1881-04-16,65,46,0
"107",1881-04-17,65,49,0
"108",1881-04-18,60,47,0
"109",1881-04-19,64,43,0
"110",1881-04-20,65,47,0
"111",1881-04-21,73,43,0
"112",1881-04-22,60,45,0.28
"113",1881-04-23,60,36,0
"114",1881-04-24,64,45,0
"115",1881-04-25,62,41,0.03
"116",1881-04-26,53,42,0
"117",1881-04-27,55,33,0.04
"118",1881-04-28,61,36,0
"119",1881-04-29,62,34,0
"120",1881-04-30,60,35,0
"121",1881-05-01,55,35,0
"122",1881-05-02,62,33,0
"123",1881-05-03,67,47,0
"124",1881-05-04,70,48,0
"125",1881-05-05,67,50,0
"126",1881-05-06,64,45,0
"127",1881-05-07,57,33,0
"128",1881-05-08,60,42,0
"129",1881-05-09,60,42,0.3
"130",1881-05-10,63,42,0
"131",1881-05-11,55,40,0
"132",1881-05-12,68,38,0
"133",1881-05-13,66,51,0
"134",1881-05-14,74,44,0
"135",1881-05-15,65,51,0
"136",1881-05-16,57,45,0
"137",1881-05-17,60,34,0
"138",1881-05-18,67,37,0
"139",1881-05-19,77,40,0
"140",1881-05-20,74,50,0
"141",1881-05-21,68,47,0
"142",1881-05-22,53,36,0.73
"143",1881-05-23,53,35,0.02
"144",1881-05-24,60,39,0
"145",1881-05-25,64,45,0.05
"146",1881-05-26,68,45,0
"147",1881-05-27,67,50,0.35
"148",1881-05-28,74,48,0.15
"149",1881-05-29,68,48,0
"150",1881-05-30,73,43,0
"151",1881-05-31,75,56,0
"152",1881-06-01,79,55,0
"153",1881-06-02,82,56,0
"154",1881-06-03,86,60,0
"155",1881-06-04,83,58,0
"156",1881-06-05,80,51,0
"157",1881-06-06,69,48,0
"158",1881-06-07,68,49,0.37
"159",1881-06-08,66,51,0.08
"160",1881-06-09,65,47,0.27
"161",1881-06-10,70,45,0.28
"162",1881-06-11,65,51,0
"163",1881-06-12,69,48,0
"164",1881-06-13,72,55,0
"165",1881-06-14,70,54,0
"166",1881-06-15,62,50,0.87
"167",1881-06-16,69,43,0
"168",1881-06-17,66,50,0.05
"169",1881-06-18,58,50,0.02
"170",1881-06-19,53,50,0.04
"171",1881-06-20,57,46,0.47
"172",1881-06-21,60,47,0.76
"173",1881-06-22,61,47,0
"174",1881-06-23,68,45,0
"175",1881-06-24,75,52,0.18
"176",1881-06-25,70,60,0
"177",1881-06-26,76,59,0
"178",1881-06-27,78,50,0
"179",1881-06-28,70,56,0.01
"180",1881-06-29,84,55,0.11
"181",1881-06-30,84,55,0
"182",1881-07-01,89,67,0
"183",1881-07-02,89,69,0
"184",1881-07-03,80,60,0
"185",1881-07-04,70,58,0
"186",1881-07-05,86,56,0
